#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-1.67981	70.5714	-0.0779995	-76268.4	-1815.3	106.36	70.5915	3.18293e-08	0.00177892	2	0.00154109	0	0	103705
3	1	3.16884e-08	0	0	50.7373	-68.8736	-0.399894	55796.8	41102.3	285.776	85.5453	1.10145e-08	0.00623356	2	0.00154109	0	0	78949.6
8	1	5.24468e-08	0	0	-52.0932	-102.4	-0.42432	53299.7	-27115	27.397	114.889	2.82438e-08	0.00372161	4	0.00308217	0	0	31168.4
6	1	7.8331e-08	0	0	-50.9917	-250.84	-0.299247	39260.4	-7981.75	23.9616	255.971	1.77123e-05	0.00131319	8	0.00616435	0	0	31004.2
9	1	6.84452e-08	0	0	-13.5551	-189.115	-0.531374	46431.3	-3327.99	-14.1893	189.601	1.01643e-07	0.00281912	8	0.00616435	0	0	30610.3
5	1	7.68465e-08	0	0	-266.764	-21.2594	-0.0704059	3112.9	-39058.2	126.907	267.604	1.98254e-05	0.00324958	16	0.0123287	0	0	32364.1
2	1	4.93903e-08	0	3.0035e-09	-431.123	215.218	0.0346865	-13042	-26125.6	-98.1736	481.857	2.49924e-08	0.00336287	32	0.0246574	0	0	67202.8
10	1	4.58347e-08	0	3.0035e-09	-358.017	-254.401	0.22805	17715.9	-24931.6	-158.579	439.2	3.01865e-08	0.00521076	32	0.0246574	0	0	69573.3
4	1	3.53203e-08	1.2014e-08	6.007e-09	-1005.05	139.175	1.09983	-2760.15	-19932.6	32.4794	1014.64	9.38482e-10	0.00194427	64	0.0493148	0	0	136774
7	1	3.04753e-08	1.2014e-08	6.007e-09	1012.98	-1392.01	6.81115	12490.6	9089.96	71.0286	1721.59	8.37225e-10	0.00606573	256	0.197259	0	0	206461
