#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	70.5158	-3.4164	-0.0853112	3691.53	76196.8	-93.7616	70.5985	1.18995e-08	0.00172362	2	0.00154109	0	0	103684
3	1	3.16884e-08	0	0	67.7503	-52.268	-0.296252	42326.1	54861.5	360.15	85.5695	1.51478e-08	0.00624511	2	0.00154109	0	0	78905.1
8	1	5.24466e-08	0	0	108.527	-38.3092	0.108258	19887.6	56340.8	217.42	115.09	2.49989e-08	0.00375856	4	0.00308217	0	0	31059.9
6	1	7.81892e-08	0	0	-163.482	-197.358	-0.27733	30834.6	-25542.1	-12.0205	256.274	4.82412e-06	0.00112303	8	0.00616435	0	0	30987
9	1	6.67327e-08	0	0	141.821	-126.23	-0.373317	30928.1	34747.9	94.4578	189.861	4.11368e-08	0.00282654	8	0.00616435	0	0	31309.5
5	1	6.99507e-08	0	0	-97.5268	-249.503	0.711168	36474.9	-14257.1	78.9987	267.89	7.40211e-06	0.00333418	16	0.0123287	0	0	35477.1
2	1	4.27119e-08	0	3.0035e-09	475.099	81.4531	0.934174	-4933.46	28774.9	81.1192	482.031	1.17056e-08	0.00338765	32	0.0246574	0	0	78449.6
10	1	4.04457e-08	0	3.0035e-09	-76.817	-432.595	-1.42289	30108.4	-5346.02	-124.334	439.364	2.01536e-08	0.00519806	32	0.0246574	0	0	78780.6
4	1	3.34722e-08	1.2014e-08	6.007e-09	772.585	-657.927	-0.0461889	13045.8	15319.3	-39.1174	1014.77	4.66856e-10	0.00194459	64	0.0493148	0	0	144287
7	1	3.03246e-08	1.2014e-08	6.007e-09	412.112	1671.65	1.66695	-14998.4	3697.63	-92.506	1721.7	7.15503e-10	0.00606613	256	0.197259	0	0	207459
