#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	55.9915	-42.9952	-0.0241313	46462.6	60507	-131.008	70.5949	4.91471e-08	0.00175097	2	0.00154109	0	0	103695
3	1	3.16884e-08	0	0	-39.2598	-76.016	-0.492087	61570.8	-31798.2	-167.581	85.557	7.73825e-08	0.00623932	2	0.00154109	0	0	78928
8	1	5.24467e-08	0	0	60.3717	97.8613	0.429623	-50873.4	31384.4	-9.02659	114.986	2.7663e-08	0.00373937	4	0.00308217	0	0	31116.1
6	1	7.82656e-08	0	0	21.9888	-255.172	-0.249905	39904	3438.52	28.8965	256.117	4.14896e-06	0.00121351	8	0.00616435	0	0	30994.8
9	1	6.76648e-08	0	0	-170.267	-83.6987	-0.217108	20529.1	-41761.7	-120.067	189.727	1.03861e-07	0.00282252	8	0.00616435	0	0	30922.1
5	1	7.44845e-08	0	0	20.1341	266.987	-0.84425	-39061.6	2945.76	-37.4417	267.745	6.5675e-06	0.00329486	16	0.0123287	0	0	33354.9
2	1	4.6238e-08	0	3.0035e-09	481.928	3.86226	0.705293	-234.115	29196.4	88.8154	481.944	2.02905e-08	0.00337561	32	0.0246574	0	0	72495.3
10	1	4.32976e-08	0	3.0035e-09	334.221	285.069	-0.0318107	-19846	23267.9	159.138	439.281	2.08708e-08	0.00520409	32	0.0246574	0	0	73621.2
4	1	3.44373e-08	1.2014e-08	6.007e-09	-1003.39	-151.086	1.51861	2996.16	-19897.8	24.9785	1014.7	9.72515e-10	0.00194442	64	0.0493148	0	0	140263
7	1	3.04037e-08	1.2014e-08	6.007e-09	-1333.81	-1088.56	-7.52692	9767.23	-11968.2	64.957	1721.64	3.12081e-10	0.00606592	256	0.197259	0	0	206934
