#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-70.5768	0.914117	0.106258	-987.977	-76288.2	84.1895	70.5828	2.19878e-07	0.00186655	2	0.00154109	0	0	103730
3	1	3.16884e-08	0	0	55.0081	65.4741	0.444018	-53070.6	44585.7	237.09	85.5157	1.79784e-07	0.0062177	2	0.00154109	0	0	79004.3
8	1	6.06799e-08	0	0	-89.4322	71.688	0.0332784	-37446.3	-46714.9	-219.145	114.618	6.50268e-08	0.00367178	4	0.00308217	0	0	26793.6
6	1	7.84862e-08	0	0	232.905	-105.307	0.224952	16517.8	36531.1	55.5119	255.604	1.43923e-05	0.00164063	8	0.00616435	0	0	31031.8
9	1	7.04529e-08	0	0	-177.284	66.3058	0.200663	-16321	-43637.7	-121.364	189.278	1.04472e-07	0.0028124	8	0.00616435	0	0	29535.9
5	1	7.88735e-08	0	0	254.183	82.5025	-0.268238	-12105.2	37294.6	-114.278	267.241	1.41045e-05	0.00308252	16	0.0123287	0	0	31618.5
2	1	5.68726e-08	0	3.0035e-09	-473.627	87.3065	-0.41611	-5294.73	-28723.7	-93.6678	481.606	2.54687e-08	0.00332131	32	0.0246574	0	0	58425.2
10	1	5.17283e-08	0	3.0035e-09	-148.724	-413.011	-1.13329	28783.7	-10364.5	-139.292	438.974	3.88772e-08	0.00523406	32	0.0246574	0	0	61712.8
4	1	3.75297e-08	1.2014e-08	6.007e-09	683.264	-749.862	0.201913	14875.4	13554.2	-38.914	1014.47	7.11186e-10	0.00194388	64	0.0493148	0	0	128767
7	1	3.06522e-08	1.2014e-08	6.007e-09	1256.56	1176.6	7.01523	-10559	11277	-69.3992	1721.45	4.56605e-09	0.00606526	256	0.197259	0	0	205303
