#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	23.0011	-66.7391	0.0351692	72126.5	24857.8	-139.514	70.5915	5.62458e-08	0.00189538	2	0.00154109	0	0	103704
3	1	3.16884e-08	0	0	41.8291	-74.6203	-0.42746	60452.1	33885.5	255.5	85.5455	9.36109e-08	0.00620979	2	0.00154109	0	0	78949.2
8	1	5.24464e-08	0	0	-89.9763	71.4382	0.0309931	-37184.6	-46833.8	-218.407	114.888	2.65846e-08	0.00366221	4	0.00308217	0	0	31169.6
6	1	7.81928e-08	0	0	-78.3581	-243.661	-0.321122	38141.3	-12265.6	49.7905	255.951	5.43832e-06	0.00176592	8	0.00616435	0	0	31063.7
9	1	6.62273e-08	0	0	186.818	-32.314	-0.104363	7934.25	45870.2	128.365	189.592	7.61577e-09	0.0028119	8	0.00616435	0	0	31637.7
5	1	8.01731e-08	0	0	64.1774	-259.72	0.764124	38043.8	9400.48	-37.5164	267.531	7.48229e-06	0.00301236	16	0.0123287	0	0	31038.9
2	1	5.85555e-08	0	3.0035e-09	111.729	-468.664	-1.23801	28405.8	6771.77	60.78	481.8	2.99446e-08	0.00330678	32	0.0246574	0	0	56701.3
10	1	5.32039e-08	0	3.0035e-09	-45.7803	-436.759	-1.586	30420.1	-3188.16	-116.234	439.154	3.36905e-08	0.00524253	32	0.0246574	0	0	59952.6
4	1	3.81378e-08	1.2014e-08	6.007e-09	-930.804	-403.801	1.79091	8008.62	-18460.6	16.3811	1014.62	2.70874e-10	0.00194378	64	0.0493148	0	0	126676
7	1	3.07005e-08	1.2014e-08	6.007e-09	-1590.18	-659.616	-9.28703	5918.76	-14269.4	42.826	1721.59	2.72308e-10	0.00606513	256	0.197259	0	0	204947
