#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	70.4322	-4.78561	-0.0980524	5171.45	76112.7	-91.6063	70.5947	5.12947e-08	0.00183605	2	0.00154109	0	0	103695
3	1	3.16884e-08	0	0	-7.05716	-85.2631	-0.532157	69061.4	-5716.22	10.2158	85.5563	4.97159e-08	0.00622175	2	0.00154109	0	0	78929.2
8	1	5.24464e-08	0	0	87.1808	-74.9637	-0.048475	38973.4	45324.9	219.131	114.979	2.71797e-08	0.00368997	4	0.00308217	0	0	31120.3
6	1	7.81907e-08	0	0	125.218	223.386	0.364157	-34939.7	19585	-23.3021	256.088	6.08348e-06	0.0015364	8	0.00616435	0	0	31031.4
9	1	6.60654e-08	0	0	-72.694	175.226	0.499386	-42985.1	-17832.6	-46.3806	189.707	4.92297e-08	0.00281475	8	0.00616435	0	0	31676.8
5	1	7.95445e-08	0	0	-252.34	-89.2851	0.248864	13068.8	-36934	117.546	267.67	8.72677e-06	0.00314107	16	0.0123287	0	0	31251.7
2	1	5.45842e-08	0	3.0035e-09	-254.137	-409.436	-1.59752	24808.4	-15398.5	-10.824	481.899	2.85509e-08	0.00333571	32	0.0246574	0	0	61425.9
10	1	5.00318e-08	0	3.0035e-09	143.214	415.239	1.15338	-28912.3	9971.3	138.179	439.244	2.62678e-08	0.00522571	32	0.0246574	0	0	63726.3
4	1	3.68619e-08	1.2014e-08	6.007e-09	-47.7323	1013.56	-1.40753	-20100	-946.545	27.4056	1014.69	9.78869e-10	0.001944	64	0.0493148	0	0	131043
7	1	3.0599e-08	1.2014e-08	6.007e-09	585.636	-1618.97	4.33959	14526.5	5254.96	85.2237	1721.64	9.5665e-10	0.0060654	256	0.197259	0	0	205614
