#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-70.5694	2.27554	0.0831007	-2458.36	-76242.4	93.2414	70.6061	2.94212e-08	0.00169685	2	0.00154109	0	0	103662
3	1	3.16884e-08	0	0	79.8619	-30.7998	-0.162092	24929.9	64639.6	412.723	85.5954	3.49447e-08	0.00625095	2	0.00154109	0	0	78857.2
8	1	5.24464e-08	0	0	96.5211	-63.0771	0.00548849	32654.7	49968.4	225.593	115.304	3.16105e-09	0.00377954	4	0.00308217	0	0	31263.4
6	1	7.79916e-08	0	0	-208.164	149.993	0.0884092	-23393.4	-32466.2	-39.5267	256.573	5.96949e-06	0.00104614	8	0.00616435	0	0	31312.2
9	1	6.5351e-08	0	0	177.556	-67.9552	-0.214545	16616.5	43416	120.712	190.116	7.67966e-08	0.00283128	8	0.00616435	0	0	32213.5
5	1	6.13329e-08	0	0	-208.734	168.289	-0.766945	-24569.7	-30473.8	69.7303	268.127	9.153e-06	0.00336974	16	0.0123287	0	0	40387.4
2	1	3.88125e-08	0	3.0035e-09	-170.583	451.001	1.14213	-27302.5	-10326.5	-71.1558	482.184	1.17798e-08	0.00339894	32	0.0246574	0	0	86273.9
10	1	3.72755e-08	0	3.0035e-09	409.763	-158.94	-2.02838	11057	28505	72.7704	439.513	2.03879e-08	0.00519268	32	0.0246574	0	0	85420.8
4	1	3.24199e-08	1.2014e-08	6.007e-09	830.119	583.885	-1.9222	-11575.4	16457	-8.88486	1014.9	2.01546e-10	0.00194478	64	0.0493148	0	0	148930
7	1	3.02374e-08	1.2014e-08	6.007e-09	-1166.84	1266.14	-7.67969	-11358.9	-10468.4	-63.5157	1721.83	3.85726e-10	0.00606636	256	0.197259	0	0	208027
