#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	7.15515e-08	0	0	55.4966	44.1218	0.0704819	-47512.2	59632.7	283.877	71.1268	0.00337339	0.00385459	2	0.00154109	0	0	17977.7
2	1	8.31223e-08	0	0	-0.127586	-99.2573	-0.361589	64472.7	1107.43	132.966	99.7089	0.019012	0.00415348	2	0.00154109	0	0	18264.5
34	0	4.93256e-08	0	0	-41.4584	-87.9236	-0.218693	59900.3	-25483.4	-55.0681	97.4596	0.0384512	0.00243551	2	0.00154109	0	0	30401.7
40	0	1.48477e-08	0	0	75.9497	-16.161	-0.536685	15186.7	71151.7	40.8699	77.6847	0.000752343	0.00693461	2	0.00154109	0	0	90334.3
77	0	2.90668e-08	0	0	80.0382	8.41055	-0.628998	-7426.11	71061.1	181.023	80.4796	0.000552735	0.0082173	2	0.00154109	0	0	46617.2
81	0	7.50182e-09	0	0	-89.3584	-20.2224	-0.0202894	15596.2	-64513.6	-591.259	90.0354	0.0228742	0.00891497	2	0.00154109	0	0	192435
94	0	1.68717e-08	0	0	88.6598	25.2181	-0.122271	-17217.3	64631.5	-2.96287	92.5174	0.0171711	0.00132666	2	0.00154109	0	0	86850.8
120	0	3.01589e-08	0	0	58.2991	78.6084	0.635761	-51853.4	39284.3	19.0887	98.6701	0.01305	0.00650001	2	0.00154109	0	0	50204.8
122	0	1.69289e-08	0	0	76.698	59.2811	0.184877	-39619.6	50806.9	70.4069	94.9813	0.0210385	0.00220216	2	0.00154109	0	0	86996.5
130	0	4.74446e-08	0	0	-91.199	4.43325	0.418585	-3756.16	-66751.8	25.9311	90.7077	0.010105	0.00459791	2	0.00154109	0	0	30343.3
147	0	8.74441e-09	0	0	63.3053	-65.1907	-0.268903	47794.2	46795.8	-582.269	89.9388	0.011139	0.0092056	2	0.00154109	0	0	165448
151	0	1.56428e-08	0	0	-79.102	33.0223	0.727887	-26613.5	-63914	245.51	85.7287	0.000885179	0.00920505	2	0.00154109	0	0	89686.1
156	0	3.90912e-08	0	0	-54.8567	-44.6869	0.24753	47931.8	-58324.5	-1094.2	69.4825	0.0188232	0.0148947	2	0.00154109	0	0	32538.6
162	0	1.43112e-08	0	0	-57.4298	48.669	0.583873	-47709.5	-56322.3	335.545	75.1554	0.00167878	0.00899077	2	0.00154109	0	0	92373.9
172	0	2.73812e-08	0	0	75.7038	1.80595	-0.117705	-1672.61	73665.2	-515.015	75.7819	0.00137913	0.00715838	2	0.00154109	0	0	48046.2
