#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
61	0	6.53858e-08	0	0	-106.454	0.277164	-0.0511457	7347.6	-60031.6	311.436	101.17	0.134462	0.00515187	2	0.00154109	0	0	23342.3
114	0	2.94687e-08	0	0	-106.7	-16.3502	1.69258	19702.1	-55682.5	-136.865	99.66	0.204053	0.015691	2	0.00154109	0	0	51538.8
127	1	1.57385e-06	0	0	20.5912	64.0646	-0.0047815	-74314.9	23933.4	-23.4361	67.1824	0.00173768	0.000308434	2	0.00154109	0	132291	795.05
123	0	3.91425e-08	0	0	-77.902	-89.1091	0.140742	35690.9	-48630	21.2684	124.362	0.222555	0.00119299	2	0.00154109	0	0	43330.3
58	0	4.08567e-08	0	0	50.3268	85.9339	-1.03904	-65361.7	25434.4	-518.747	123.326	0.247101	0.0138832	2	0.00154109	0	0	41251.6
42	0	2.63462e-08	0	0	67.0635	-120.468	-0.0783835	44636.6	20589.7	-845.345	115.974	0.202968	0.017211	2	0.00154109	0	0	62263.8
98	0	8.15298e-09	0	0	-107.617	98.5144	0.34407	-42566.7	-30921.6	744.686	143.485	0.200622	0.0141614	2	0.00154109	0	0	223278
195	0	4.75805e-08	0	0	141.144	-38.3473	-4.23492	4738.05	48299.1	2756.45	126.304	0.229436	0.0600651	2	0.00154109	0	0	35777.1
201	1	2.08116e-07	0	0	-116.723	-121.455	-0.832142	27954.1	-33557.1	-92.4752	138.313	0.243129	0.00518685	2	0.00154109	34298.6	0	8599.54
102	0	4.51394e-07	0	0	-89.7075	-125.945	1.06402	44897.6	-28270.4	111.555	164.409	0.0822553	0.0073206	2	0.00154109	0	596782	4303.48
167	0	5.533e-07	0	0	119.194	-36.389	-0.724211	4864.33	60008.2	-289.253	138.4	0.234795	0.00848987	2	0.00154109	0	511432	3236.49
118	0	2.49335e-08	0	0	75.3169	-164.31	1.76975	46208.7	15868	188.688	190.314	0.110798	0.0102136	2	0.00154109	0	0	83840
9	1	2.4679e-07	0	0	-153.371	147.504	-0.134541	-25444	-34163.8	-9.0559	200.708	0.13892	0.000697374	2	0.00154109	0	0	8759.34
25	0	9.41826e-09	0	0	155.031	-173.168	-3.84441	33818.5	23008.8	1481.4	220.939	0.141454	0.0421054	2	0.00154109	0	0	238081
7	1	2.70347e-07	0	0	61.3008	191.714	-1.44656	-39512.5	15736.8	-158.28	180.716	0.133112	0.00787921	2	0.00154109	0	0	7568
29	0	9.88935e-08	0	0	-162.432	99.0967	-5.59429	-22541.3	-43516.5	-849.773	214.638	0.132411	0.0352319	2	0.00154109	0	0	22439.2
196	0	2.78553e-08	0	0	-152.48	-38.1903	-1.7722	17144.9	-47477.5	-204.046	153.358	0.103938	0.012418	2	0.00154109	0	0	67242.9
50	0	1.94639e-08	0	0	87.688	-215.89	-3.7398	39755.2	10548.7	-117.969	224.003	0.13235	0.0160705	2	0.00154109	0	0	117377
71	0	5.3763e-08	0	0	188.791	144.184	0.962937	-28645.9	28222.5	566.677	223.094	0.154083	0.0153498	2	0.00154109	0	0	42365.2
153	0	2.22022e-07	0	0	166.376	-197.289	-0.0335592	27894.9	25124.4	-119.387	231.521	0.119184	0.00318872	2	0.00154109	0	0	10457.3
170	0	1.21769e-07	0	0	244.373	-69.9802	0.837239	7242.07	36956.8	587.587	226.495	0.14871	0.0162768	2	0.00154109	0	0	18795.7
161	0	2.51147e-07	0	0	-254.265	-17.7748	0.915531	197.675	-39772.3	40.8528	250.226	0.0673958	0.00367908	2	0.00154109	0	0	9628.1
148	0	6.27929e-09	0	0	-243.643	105.001	2.70961	-17582.1	-34735.5	395.075	259.836	0.065217	0.0139725	2	0.00154109	0	0	390917
144	0	5.92713e-08	0	0	-162.745	-243.844	-0.814737	31891.9	-19769.6	-5.12687	294.531	0.033911	0.00278861	2	0.00154109	0	0	44021.2
26	0	1.1841e-07	0	0	-206.449	227.487	0.73889	-27723	-23308.2	-46.7499	301.436	0.0423933	0.00277438	2	0.00154109	0	0	22294.3
185	0	3.8085e-08	0	0	-128.863	281.276	-2.15754	-33328.2	-13993.8	-365.107	304.538	0.0358768	0.0120943	2	0.00154109	0	0	69452.4
24	0	5.92294e-08	0	0	235.224	215.508	0.773917	-23272.9	26948.4	-148.005	314.146	0.0331782	0.00487592	2	0.00154109	0	0	45502.5
14	0	7.08489e-08	0	3.0035e-13	-13.046	329.582	1.71781	-34903.8	-1782.11	94.7794	323.574	0.0225011	0.00589957	2	0.00154109	0	0	38425.6
4	1	2.3077e-07	0	3.00951e-10	239.366	-293.03	-0.276213	25491.9	20878	27.84	378.323	0.00128904	0.00111589	16	0.0123287	0	0	12780.5
6	1	2.04814e-07	0	3.0035e-10	137.704	-379.567	0.00975226	30054.8	11034	1.88342	406.773	0.00830709	6.36781e-05	16	0.0123287	0	0	14976.1
33	0	3.23452e-08	0	3.0035e-13	-352.674	-0.836095	-0.82169	87.0526	-34148.2	-73.6269	353.024	0.00100178	0.00317471	16	0.0123287	0	0	87990.1
90	0	6.5623e-09	0	3.0035e-13	394.978	9.54286	-0.164098	-807.707	32271.3	-238.735	395.953	0.00233544	0.0074073	16	0.0123287	0	0	459729
154	0	6.39951e-09	0	3.0035e-13	363.11	-80.2372	2.59375	7142.43	32468.4	-165.687	372.025	0.00105578	0.00856846	16	0.0123287	0	0	459716
160	0	4.84672e-09	0	3.0035e-13	149.69	-372.01	3.79975	29557.5	12193.5	-142.499	400.161	0.00900624	0.0104363	16	0.0123287	0	0	623628
11	0	6.15883e-08	0	3.0035e-12	-340.898	-229.97	0.484401	15020	-28948.5	76.3274	439.594	0.131332	0.00251318	16	0.0123287	0	0	51830
145	0	8.79845e-08	0	3.0035e-12	441.046	-226.561	0.792446	11979.8	24298.9	-24.0714	444.999	0.115407	0.00181598	16	0.0123287	0	0	36236.4
179	0	1.41019e-08	0	3.0035e-12	475.896	-116.562	-1.25894	5352.59	28244.1	91.0246	482.967	0.054838	0.00397641	16	0.0123287	0	0	236041
174	0	1.69463e-07	0	6.007e-12	-53.6749	-488.02	-0.956506	27475.9	-5175.53	-29.5962	460.624	0.100873	0.00215115	16	0.0123287	0	0	19263.6
38	0	2.70174e-09	0	3.0035e-12	-461.998	184.021	-0.708992	-11356	-26397.8	176.991	497.094	0.0271949	0.00636184	16	0.0123287	0	0	1.24606e+06
74	0	4.23468e-08	0	3.0035e-12	456.544	-201.309	-0.376957	10342.2	25077.3	-88.9399	450.987	0.10904	0.00338335	16	0.0123287	0	0	75857
57	0	2.57968e-09	0	3.0035e-13	-429.254	-14.4071	1.97863	1272.57	-30841.1	236.373	427.828	0.00859249	0.00896696	16	0.0123287	0	0	1.21841e+06
28	0	2.90296e-09	0	3.0035e-12	-345.425	266.912	-3.56034	-18449.3	-24402	-229.139	434.121	0.0118469	0.0111316	16	0.0123287	0	0	1.08856e+06
17	0	3.16277e-09	0	3.0035e-13	-316.343	-274.885	1.38341	20536.5	-23550.9	279.946	417.44	0.00430685	0.00955295	16	0.0123287	0	0	985419
3	1	6.93625e-08	0	3.0035e-09	450.435	250.197	2.50247	-13739.2	24742.8	58.9515	517.605	0.00452596	0.00528426	32	0.0246574	0	0	49687.5
43	0	5.34006e-09	0	3.0035e-12	487.896	-267.708	-0.684901	13085.9	23881.5	65.2079	559.023	0.00452099	0.00269167	32	0.0246574	0	0	672673
48	0	1.83712e-08	0	3.0035e-12	-227.023	-480.113	-0.456487	25140.6	-11838.3	-18.9771	530.108	0.00244163	0.00109867	32	0.0246574	0	0	189386
88	0	1.64401e-09	0	3.0035e-12	-548.02	21.4563	-1.95762	-1084.62	-27335.6	-89.3993	547.925	0.00108747	0.0048381	32	0.0246574	0	0	2.17175e+06
96	0	1.31642e-09	6.007e-12	6.007e-12	260.334	-544.648	-0.285486	23532.6	11258.8	-125.559	603.636	0.000366355	0.00483636	32	0.0246574	0	0	2.84653e+06
100	0	4.81801e-10	1.2014e-11	6.007e-12	-647.185	-84.5881	-2.44266	3249.08	-24875.1	152.218	652.565	0.000206751	0.00712921	32	0.0246574	0	0	8.00225e+06
106	0	1.401e-09	0	3.0035e-12	406.65	412.316	2.81662	-18965.8	18711.5	-62.6225	579.426	0.000556672	0.00540218	32	0.0246574	0	0	2.61687e+06
107	0	5.91665e-09	0	3.0035e-12	444.856	311.074	0.511814	-15771.1	22564.4	113.903	543.56	0.00136313	0.00424333	32	0.0246574	0	0	599248
117	0	6.53326e-10	6.007e-12	6.007e-12	599.232	-165.041	3.71917	6825.64	24789.1	-64.7484	621.633	0.000148376	0.00649183	32	0.0246574	0	0	5.79536e+06
129	0	2.61126e-09	0	3.0035e-12	-537.118	-39.803	0.696704	2023.09	-27521.5	-170.195	537.69	0.00177505	0.0063023	32	0.0246574	0	0	1.34038e+06
143	0	7.75355e-10	6.007e-12	6.007e-12	-592.123	54.6329	-4.4918	-2435.23	-26170.6	46.1506	594.588	0.000774283	0.0077564	32	0.0246574	0	0	4.75665e+06
165	0	8.90173e-09	6.007e-12	6.007e-12	-367.576	-509.03	-0.984059	20737.8	-14971.1	-28.4643	627.712	0.000283745	0.00192232	32	0.0246574	0	0	426927
181	0	8.34152e-09	0	3.0035e-12	-554.559	-96.5732	0.320924	4696.93	-26558.9	-89.4761	561.033	0.00424706	0.00336464	32	0.0246574	0	0	432521
198	0	6.51891e-09	1.2014e-11	1.2014e-11	-583.681	125.089	-0.137675	-5502.76	-25646.4	71.8729	596.717	0.000436303	0.00274983	32	0.0246574	0	0	568292
202	1	9.18891e-08	1.2014e-08	6.007e-09	-228.278	808.083	0.12696	-21287.1	-6012.65	-9.10265	839.722	3.89014e-05	0.000438415	64	0.0493148	259850	0	47794.7
10	1	5.26298e-08	1.2014e-08	6.007e-09	-157.413	669.778	-1.18766	-23789.4	-5587.12	92.1433	688.042	0.000150699	0.00414725	64	0.0493148	0	0	75708.8
18	0	4.65391e-10	1.2014e-11	6.007e-12	723.032	-131.921	3.06063	4234.07	23255.9	54.3533	734.662	0.000563099	0.00475768	64	0.0493148	0	0	8.81989e+06
