#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	66.135	24.7297	-0.109676	-26717.1	71449.6	-52.0994	70.6074	3.37972e-08	0.00169684	2	0.00154109	0	0	103658
3	1	3.16884e-08	0	0	-79.8055	-30.9575	-0.223229	25056	-64589.1	-393.575	85.5999	4.04743e-08	0.00625094	2	0.00154109	0	0	78849
8	1	5.24464e-08	0	0	115.315	-2.38511	0.235517	1233.8	59670.4	189.819	115.34	2.49636e-09	0.00377952	4	0.00308217	0	0	31244
6	1	7.79916e-08	0	0	-246.034	72.9471	-0.000333735	-11374.3	-38362.1	-41.8704	256.621	6.64831e-06	0.00104642	8	0.00616435	0	0	31300.5
9	1	6.53512e-08	0	0	-190.156	0.130899	0.0242897	-32.014	-46482.2	-131.47	190.157	1.7283e-10	0.00283126	8	0.00616435	0	0	32199.8
5	1	6.11498e-08	0	0	-257	76.5652	-0.52826	-11175.6	-37512.5	106.997	268.162	9.89682e-06	0.00336942	16	0.0123287	0	0	40497.9
2	1	3.88127e-08	0	3.0035e-09	459.069	-147.585	0.207762	8933.63	27788.6	98.4127	482.209	1.47542e-08	0.00339894	32	0.0246574	0	0	86264.7
10	1	3.72757e-08	0	3.0035e-09	-231.745	373.474	2.24975	-25978.5	-16120.1	26.7426	439.537	1.91204e-08	0.00519268	32	0.0246574	0	0	85410.9
4	1	3.24199e-08	1.2014e-08	6.007e-09	-214.587	-991.977	1.7171	19665.1	-4254.05	-19.2964	1014.92	4.90483e-10	0.00194478	64	0.0493148	0	0	148923
7	1	3.02374e-08	1.2014e-08	6.007e-09	1696.72	-292.934	10.4034	2627.98	15221.9	8.38075	1721.85	8.98506e-10	0.00606636	256	0.197259	0	0	208022
