#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	9.49194e-08	0	0	-54.6104	-46.1562	0.111525	48712.9	-57534.8	-244.129	70.7313	0.0109462	0.00359316	2	0.00154109	0	0	13394.9
2	1	2.34711e-07	0	0	100.797	-0.556135	0.0317128	-1898.72	63498	-40.5193	99.81	0.0367617	0.000701586	2	0.00154109	0	0	6462.86
40	0	1.48477e-08	0	0	72.4351	27.3533	-0.172441	-25122.5	68465.5	-234.433	77.6096	0.0096824	0.00389359	2	0.00154109	0	0	90509.1
77	0	4.1469e-08	0	0	-36.4564	70.923	-0.019477	-64211.3	-32638.2	-29.6323	80.3085	0.00836782	0.000477479	2	0.00154109	0	0	32820.1
81	0	7.50182e-09	0	0	86.9958	21.6518	-0.510448	-16204.1	66062.4	847.341	90.5346	0.010307	0.0137134	2	0.00154109	0	0	192524
94	0	5.95476e-08	0	0	84.2845	-24.2995	-0.207004	17437.7	67616.9	442.509	91.4771	0.0498922	0.00670188	2	0.00154109	0	0	24328.6
130	0	6.88945e-08	0	0	77.9167	51.6815	0.16645	-38163.4	53032.1	462.126	90.9096	0.0475504	0.00736433	2	0.00154109	0	0	21049.4
147	0	4.56941e-08	0	0	92.4602	6.6351	0.282505	-6501.87	64828.2	178.945	88.9427	0.0508237	0.00416159	2	0.00154109	0	0	31291.8
151	0	1.56428e-08	0	0	-34.8248	81.2715	1.11737	-61381.3	-27098.6	-199.172	85.7622	0.0329276	0.0129497	2	0.00154109	0	0	89616
156	0	3.91877e-08	0	0	62.9044	29.7749	0.183609	-33024.8	69059.5	985.665	69.0967	0.00822524	0.0131533	2	0.00154109	0	0	32074.3
162	0	3.56942e-08	0	0	19.5115	-71.6488	0.209133	71914.1	20442.6	-835.202	75.0375	0.0152108	0.0114907	2	0.00154109	0	0	36739.2
172	0	2.73818e-08	0	0	61.6158	-41.9608	-0.438869	42056.6	61811.5	73.0411	75.6203	0.0141867	0.00596722	2	0.00154109	0	0	48250.7
189	0	1.53626e-08	0	0	-79.1972	22.4118	0.57078	-19108.9	-67898.8	3.58051	82.043	0.00355039	0.00693491	2	0.00154109	0	0	89887.2
190	0	4.22544e-08	0	0	91.4191	29.042	-0.743424	-23273.9	61091.3	163.187	95.7169	0.0564254	0.00801995	2	0.00154109	0	0	35133.2
192	0	3.71707e-08	0	0	90.2895	-8.38286	0.320194	8216.61	65694.3	284.702	87.8181	0.0455479	0.00547939	2	0.00154109	0	0	38113.8
193	0	1.48352e-08	0	0	-46.8103	-62.3934	-0.201962	57945.6	-44122.4	-903.157	78.5682	0.0101665	0.0126496	2	0.00154109	0	0	90449.7
194	0	4.34819e-08	0	0	55.1437	-58.1465	-0.322475	51842.9	48730.2	-44.7545	79.1403	0.0133558	0.0040702	2	0.00154109	0	0	31137.2
200	0	5.85259e-08	0	0	-20.2065	-86.9207	0.206843	68083.3	-13596.4	-182.783	93.6366	0.0564253	0.00345446	2	0.00154109	0	0	25025.6
164	0	3.09071e-08	0	0	17.5927	-97.6802	0.0678605	64026.3	15043.5	176.616	103.926	0.0691316	0.00280952	2	0.00154109	0	0	50127.8
61	0	6.15153e-08	0	0	-25.2902	107.701	0.900859	-58767.5	-11495.2	-287.821	106.953	0.0508263	0.00961602	2	0.00154109	0	0	25491.7
49	0	3.31417e-08	0	0	31.1035	103.724	0.329694	-57907.7	20457.4	253.872	107.657	0.0486017	0.00502009	2	0.00154109	0	0	47772.4
114	0	1.91098e-08	0	0	114.314	22.4528	0.592901	-11405.4	57670.5	98.1927	114.21	0.0200851	0.00535848	2	0.00154109	0	0	84517.7
182	0	5.28119e-08	0	0	41.5872	106.779	0.490437	-55729.8	23458.8	127.829	116.902	0.0334773	0.0047237	2	0.00154109	0	0	30934.4
133	0	1.99823e-08	0	0	-74.3818	-93.7854	0.399021	45919	-34965.6	109.209	116.275	0.035454	0.00386612	2	0.00154109	0	0	81661.7
127	0	3.448e-07	0	0	-118.749	80.842	0.020782	-27887.9	-44801.2	-30.023	139.979	0.048605	0.000581746	2	0.00154109	0	132291	5250.15
123	0	2.56187e-08	0	0	47.5109	114.702	-1.23495	-54018.5	22518.7	-19.9669	128.669	0.035124	0.00995183	2	0.00154109	0	0	67030.4
58	0	4.03922e-08	0	0	140.102	14.2054	-1.28239	-5049.24	53752.4	-459.772	140.71	0.00751023	0.0124217	2	0.00154109	0	0	44771.4
187	0	4.38387e-08	0	0	-106.441	92.216	0.21859	-34268.4	-38616.3	-81.982	129.642	0.0871217	0.00223382	2	0.00154109	0	0	39494.2
42	0	2.38022e-08	0	0	114.376	-76.7195	0.147156	32358.2	44544.2	-192.083	139.981	0.0407214	0.00368936	2	0.00154109	0	0	75875.6
101	0	8.77674e-08	0	0	127.391	-24.851	0.220389	8321.23	54392.5	-0.129659	124.383	0.0596356	0.00169933	2	0.00154109	0	0	19327.4
110	0	1.90659e-08	0	0	-69.6796	110.531	-0.68998	-48468.6	-28272	17.0645	130.836	0.0344389	0.00530294	2	0.00154109	0	0	91210.5
55	0	2.41986e-07	0	0	-100.844	42.8974	-0.11842	-25353.6	-56219.1	48.9115	111.2	0.0258991	0.00135437	2	0.00154109	0	0	6659.14
183	0	4.52009e-08	0	0	147.251	-32.7749	0.381254	12348.6	49992.4	-31.8974	146.982	0.0350723	0.00261668	2	0.00154109	0	0	40675.8
98	0	8.15283e-09	0	0	138.686	47.4226	-0.829762	-16621.6	50582.7	67.0351	148.254	0.0165034	0.00581459	2	0.00154109	0	0	226719
163	0	6.62168e-09	0	0	-145.576	29.6116	0.325961	-12371	-50351.6	-207.147	144.52	0.0489637	0.00463853	2	0.00154109	0	0	274121
126	0	3.78398e-08	0	0	-48.7734	127.879	-0.179729	-51459.9	-20032.8	-88.4632	139.066	0.0172563	0.00207842	2	0.00154109	0	0	47263.8
195	0	4.32718e-08	0	0	-118.359	35.1559	0.746675	-16388.8	-55234.3	273.772	123.175	0.00242353	0.00769192	2	0.00154109	0	0	39046
201	1	1.09777e-07	0	0	101.274	-121.624	-0.503824	39109.2	32789.1	58.272	158.804	0.00476477	0.00337831	4	0.00308217	34298.6	0	17462.4
