#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-47.3444	-52.3766	0.122778	56590.7	-51153.7	-15.4768	70.6032	2.68053e-08	0.00175079	2	0.00154109	0	0	103670
3	1	3.16884e-08	0	0	31.3385	-79.6401	-0.480005	64473.8	25369.4	189.39	85.5856	3.09981e-08	0.00623919	2	0.00154109	0	0	78875.4
8	1	5.24464e-08	0	0	-46.5333	105.406	0.229596	-54627.7	-24115.8	-188.984	115.221	3.15969e-09	0.00373989	4	0.00308217	0	0	30989.5
6	1	7.81868e-08	0	0	-99.6164	-236.307	-0.30753	36882.9	-15548.4	7.37454	256.446	7.10411e-06	0.00121327	8	0.00616435	0	0	31265.1
9	1	6.56216e-08	0	0	24.0593	188.478	0.528963	-46126.2	5887.95	21.7478	190.008	1.04619e-07	0.00282291	8	0.00616435	0	0	31789.9
5	1	7.40939e-08	0	0	132.422	-233	0.843448	34040.5	19346.4	-38.0233	268.005	1.03724e-05	0.00329359	16	0.0123287	0	0	33465.5
2	1	4.62407e-08	0	3.0035e-09	-303.049	374.959	0.708856	-22704.1	-18349.7	-88.7021	482.114	2.25806e-08	0.00337558	32	0.0246574	0	0	72440.1
10	1	4.32999e-08	0	3.0035e-09	380.759	219.398	-0.448447	-15265.4	26493	156.034	439.446	2.6725e-08	0.0052041	32	0.0246574	0	0	73562
4	1	3.44376e-08	1.2014e-08	6.007e-09	-1014.63	-21.0591	1.34458	417.564	-20116.4	28.635	1014.85	6.26071e-10	0.00194442	64	0.0493148	0	0	140221
7	1	3.04037e-08	1.2014e-08	6.007e-09	-1555.32	-738.53	-9.03888	6625.74	-13954.2	46.9439	1721.78	2.39279e-10	0.00606592	256	0.197259	0	0	206901
