#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	39.7702	58.3365	-0.11857	-63030	42969.9	29.5733	70.6034	3.72978e-08	0.00172354	2	0.00154109	0	0	103670
3	1	3.16884e-08	0	0	54.7923	-65.7466	-0.385856	53225.6	44355.7	299.41	85.586	4.13898e-08	0.00624505	2	0.00154109	0	0	78874.6
8	1	5.24464e-08	0	0	-25.8707	112.283	0.295882	-58188.4	-13406.5	-163.914	115.226	3.48386e-09	0.00375887	4	0.00308217	0	0	30987
6	1	7.81753e-08	0	0	-136.263	217.26	0.160073	-33908.4	-21266.9	-37.4148	256.457	5.30495e-06	0.00112401	8	0.00616435	0	0	31267
9	1	6.56192e-08	0	0	158.027	-105.52	-0.316783	25821.8	38670.4	106.147	190.019	8.33312e-08	0.00282672	8	0.00616435	0	0	31787.7
5	1	6.95645e-08	0	0	193.493	-185.468	0.770953	27092.7	28264.3	-66.0408	268.029	8.16151e-06	0.00333451	16	0.0123287	0	0	35636.8
2	1	4.27131e-08	0	3.0035e-09	455.735	157.314	1.13887	-9525.34	27594.2	70.8839	482.124	1.60036e-08	0.00338765	32	0.0246574	0	0	78417.2
10	1	4.04468e-08	0	3.0035e-09	-362.32	-248.687	0.275586	17302.8	-25209.2	-157.776	439.455	1.62726e-08	0.00519806	32	0.0246574	0	0	78746
4	1	3.34723e-08	1.2014e-08	6.007e-09	384.813	939.062	-1.86056	-18618.1	7629.43	13.045	1014.85	2.88619e-10	0.00194459	64	0.0493148	0	0	144263
7	1	3.03246e-08	1.2014e-08	6.007e-09	-1406.79	-992.682	-8.01584	8905.88	-12621.5	60.0728	1721.78	4.02836e-10	0.00606613	256	0.197259	0	0	207440
