#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
61	0	6.53858e-08	0	0	53.4106	87.4125	-0.892569	-48335.8	39475.6	156.445	99.5652	0.13889	0.00947612	2	0.00154109	0	0	23281.9
114	0	2.94687e-08	0	0	-70.0789	94.8057	0.506034	-43853.1	-29883.3	-96.3311	98.9136	0.195566	0.00472749	2	0.00154109	0	0	51127.5
127	1	1.58389e-06	0	0	-3.6444	-65.5376	0.0138207	79056.6	-4326.1	18.6394	65.737	0.00173494	0.000315982	2	0.00154109	0	132291	787.996
123	0	3.91425e-08	0	0	90.8739	79.3266	-0.961442	-48636.1	33179.7	279.31	122.814	0.252335	0.00845731	2	0.00154109	0	0	42919.9
58	0	4.08567e-08	0	0	-89.8696	33.7586	1.66307	-36297.1	-62325.1	769.452	122.438	0.270718	0.0190301	2	0.00154109	0	0	40898.5
42	0	2.66298e-08	0	0	-93.1384	-6.5967	0.896545	-3944.72	-72083.2	-407.072	114.499	0.221639	0.0118197	2	0.00154109	0	0	61050.9
98	0	8.15298e-09	0	0	0.962909	126.51	0.298201	-59421.6	8880.6	-14.7529	142.4	0.178545	0.00242784	2	0.00154109	0	0	221527
195	0	4.75805e-08	0	0	83.0373	-133.039	-6.72718	38454.1	22241.2	2972.87	126.317	0.244486	0.0805653	2	0.00154109	0	0	35769.7
201	1	2.08116e-07	0	0	-107.06	-128.197	1.9276	31247.7	-31233.9	767.633	138.481	0.223992	0.0200593	2	0.00154109	34298.6	0	8578.75
102	0	4.51394e-07	0	0	60.8915	-140.621	0.40936	48802.9	22130.4	-449.078	164.963	0.0730898	0.00875341	2	0.00154109	0	596782	4324.11
167	0	5.533e-07	0	0	-17.5369	-166.42	-0.423039	43503.7	-1139.45	-200.226	136.205	0.241106	0.00543813	2	0.00154109	0	511432	3228.12
118	0	2.49335e-08	0	0	89.5942	187.537	-2.37733	-37589.1	19116.1	322.862	188.912	0.10323	0.0139243	2	0.00154109	0	0	84114.3
9	1	2.46791e-07	0	0	206.121	76.1344	3.76102	-12475.6	41192.6	-1111.55	217.921	0.0598375	0.0318695	2	0.00154109	0	0	9038.02
25	0	9.55686e-09	0	0	250.596	17.0734	8.49521	-1359.15	37355.5	799.693	219.515	0.148382	0.0394427	2	0.00154109	0	0	234959
7	1	2.70349e-07	0	0	-7.70425	188.203	-1.11084	-45075.1	3169.48	265.289	177.057	0.12773	0.00882497	2	0.00154109	0	0	7528.86
29	0	9.88938e-08	0	0	176.72	-150.794	8.13614	29274.4	27449.9	209.715	213.498	0.141826	0.0350341	2	0.00154109	0	0	22419.5
196	0	2.78553e-08	0	0	-159.324	5.66827	-1.60651	2161	-49660.2	534.929	153.141	0.0890469	0.0141936	2	0.00154109	0	0	67434.2
50	0	1.94639e-08	0	0	79.6481	-219.156	-4.08185	40204.5	8713.86	650.685	224.435	0.139907	0.02535	2	0.00154109	0	0	116926
71	0	5.38119e-08	0	0	103.418	195.381	4.74224	-41011	13960.1	-400.229	223.379	0.158533	0.0222507	2	0.00154109	0	0	42218.9
153	0	2.22113e-07	0	0	3.18969	208.28	0.634207	-46361.3	-2175.16	302.515	229.459	0.111025	0.00737761	2	0.00154109	0	0	10399.3
170	0	1.21781e-07	0	0	17.2664	-251.509	1.15216	38091.1	-561.574	769.021	227.297	0.136973	0.0203914	2	0.00154109	0	0	18877.7
161	0	2.51283e-07	0	0	159.892	166.93	-0.147123	-30632.6	28153.1	1594.74	225.577	0.0321885	0.0383123	2	0.00154109	0	0	9084.26
148	0	6.2794e-09	0	0	-217.036	135.038	2.85742	-23947.6	-32376.5	-138.967	257.966	0.0806486	0.0119986	2	0.00154109	0	0	387561
144	0	6.23927e-08	0	0	285.906	41.4092	0.506274	-4879.68	37778.5	193.706	294.878	0.0254768	0.00535371	2	0.00154109	0	0	41721.7
26	0	1.18439e-07	0	0	46.1198	292.132	0.761347	-36856.3	7488.01	-159.815	301.236	0.0474576	0.00506874	2	0.00154109	0	0	22318.6
185	0	3.80852e-08	0	0	229.875	-189.702	1.55619	23115.4	29555.5	-276.717	304.55	0.0338305	0.00892661	2	0.00154109	0	0	69446.4
24	0	6.25727e-08	0	0	-187.711	-244.803	0.0426325	29722.9	-21746.1	63.6531	314.27	0.0290762	0.00173742	2	0.00154109	0	0	43038.4
14	0	7.09124e-08	0	3.0035e-13	-266.488	188.207	1.82738	-19667.6	-29355.9	-175.957	323.505	0.0260679	0.0074046	2	0.00154109	0	0	38407.6
4	1	2.30829e-07	0	3.00951e-10	371.419	69.5848	0.329485	-6012.22	32442.6	40.231	378.373	0.00235404	0.0014976	16	0.0123287	0	0	12773.9
6	1	2.05448e-07	0	3.0035e-10	369.445	-158.831	0.0353295	12674.7	29551.7	-4.67423	407.034	0.0120525	0.000169786	16	0.0123287	0	0	14910.9
33	0	3.28756e-08	0	3.0035e-13	-32.0454	351.474	0.622349	-33979.4	-3121.22	-88.5361	353.003	0.000709737	0.00313616	16	0.0123287	0	0	86581
90	0	6.80806e-09	0	3.0035e-13	341.947	201.544	-2.70822	-16242.8	27730.6	-148.435	396.076	0.00350305	0.00822876	16	0.0123287	0	0	442860
154	0	6.6658e-09	0	3.0035e-13	-297.399	-224.64	1.75551	19961.1	-26491.9	224.671	372.025	0.0022091	0.00824524	16	0.0123287	0	0	441351
160	0	5.04617e-09	0	3.0035e-13	-401.812	-30.0122	4.03833	2115.05	-31757.4	180.497	400.37	0.0103587	0.0114757	16	0.0123287	0	0	605289
11	0	6.55502e-08	0	3.0035e-12	92.4634	-471.972	0.80112	27677.6	2615.73	-54.2862	439.118	0.137105	0.00270253	16	0.0123287	0	0	48804.3
145	0	9.19051e-08	0	3.0035e-12	182.184	-454.614	1.24631	26135.8	7994.07	-49.4731	441.406	0.137868	0.00325627	16	0.0123287	0	0	34854.4
179	0	1.43841e-08	0	3.0035e-12	-24.191	442.224	2.10759	-31434	-2268.68	12.124	476.58	0.0727892	0.00478165	16	0.0123287	0	0	229579
