#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	70.3089	-6.41363	-0.0851767	6929.88	75969.5	-96.7913	70.6009	4.16449e-08	0.00175083	2	0.00154109	0	0	103677
3	1	3.16884e-08	0	0	2.21372	-85.5471	-0.53102	69265.8	1792.12	45.099	85.5774	2.61385e-08	0.00623923	2	0.00154109	0	0	78890.4
8	1	5.24464e-08	0	0	11.8587	-114.541	-0.33039	59413.9	6150.84	143.27	115.154	6.41105e-09	0.00373965	4	0.00308217	0	0	31025.6
6	1	7.81865e-08	0	0	-163.709	-197.271	-0.308398	30806.9	-25566	-6.78923	256.352	5.36302e-06	0.00121492	8	0.00616435	0	0	31288
9	1	6.57504e-08	0	0	-154.151	110.952	0.330118	-27170.2	-37748.8	-103.449	189.929	8.33309e-08	0.0028228	8	0.00616435	0	0	31754.4
5	1	7.44791e-08	0	0	-267.197	-19.8189	-0.1262	2896.85	-39051.6	127.668	267.931	8.16785e-06	0.0032941	16	0.0123287	0	0	33311
2	1	4.62399e-08	0	3.0035e-09	-202.097	-437.653	-1.6272	26504.5	-12239.1	0.767936	482.065	1.35205e-08	0.00337559	32	0.0246574	0	0	72456.1
10	1	4.32993e-08	0	3.0035e-09	438.611	-26.247	-1.60798	1826.98	30523.5	113.142	439.399	1.53916e-08	0.0052041	32	0.0246574	0	0	73579
4	1	3.44375e-08	1.2014e-08	6.007e-09	947.945	362.253	-1.75307	-7182.65	18795.5	-17.9578	1014.81	6.40288e-10	0.00194442	64	0.0493148	0	0	140233
7	1	3.04037e-08	1.2014e-08	6.007e-09	481.152	-1653.14	3.7247	14831.8	4317.05	87.5413	1721.74	8.30713e-10	0.00606592	256	0.197259	0	0	206910
