#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	1.04092e-07	0	0	49.5169	49.574	0.143206	-54689	53717.7	479.253	70.2244	0.00866173	0.00659382	2	0.00154109	0	0	12250.6
2	1	2.34711e-07	0	0	102.49	7.14828	0.181861	-2316.31	61382.2	112.347	97.2472	0.064844	0.00250565	2	0.00154109	0	0	6426.82
81	0	7.50182e-09	0	0	-84.4282	27.9735	-0.1567	-18059	-65910.3	222.165	89.9347	0.0536413	0.00362038	2	0.00154109	0	0	192866
94	0	1.06331e-07	0	0	71.9332	-59.3709	0.120045	44111.6	47224	84.1244	88.6599	0.0803077	0.001777	2	0.00154109	0	0	13386.2
130	0	6.89987e-08	0	0	-8.21732	93.9034	0.260026	-62716.1	-6530.23	30.6682	86.6548	0.0893131	0.00280934	2	0.00154109	0	0	20614.5
151	0	7.84564e-08	0	0	-25.8855	-74.2204	-0.699195	72086.8	-17144.2	-303.049	82.7879	0.113577	0.0102147	2	0.00154109	0	0	17702.5
156	0	3.91877e-08	0	0	-56.6566	35.9862	-0.229899	-44056.8	-65587.3	-250.503	68.479	0.0324165	0.00460885	2	0.00154109	0	0	31911.6
162	0	3.73257e-08	0	0	-47.5109	50.6904	0.385723	-58901.3	-53263	-35.1823	74.4183	0.0687573	0.00557832	2	0.00154109	0	0	34907.5
172	0	2.73825e-08	0	0	75.0354	-14.2002	0.507335	10140.2	71998.4	165.076	75.0679	0.050164	0.00712884	2	0.00154109	0	0	47846.7
189	0	4.79479e-08	0	0	-75.2681	42.5188	0.613458	-34645.5	-56488.9	266.134	80.3439	0.0840291	0.00803237	2	0.00154109	0	0	28362.6
190	0	4.22544e-08	0	0	30.4624	93.7068	0.678517	-60506.8	17842.5	302.367	94.2406	0.0532263	0.00850077	2	0.00154109	0	0	35011
192	0	9.85624e-08	0	0	72.6017	-11.5871	-0.199768	19854.2	75766.5	-220.486	81.4905	0.138027	0.00373413	2	0.00154109	0	0	13891.2
200	0	5.85343e-08	0	0	1.29799	96.1027	-0.274791	-65107.5	1330.46	-316.779	95.3558	0.010537	0.00562544	2	0.00154109	0	0	25266.1
61	0	6.30104e-08	0	0	54.3417	99.8493	1.09052	-49998	29376.3	106.623	106.295	0.0768355	0.00971315	2	0.00154109	0	0	24907.5
49	0	3.40302e-08	0	0	-101.772	32.3131	-0.319994	-14776.9	-60665	159.39	108.211	0.0697233	0.00381023	2	0.00154109	0	0	46584.4
114	0	1.96555e-08	0	0	74.9164	-86.7832	0.68082	46200.2	37940	225.736	114.34	0.024767	0.00696044	2	0.00154109	0	0	82934.7
127	0	7.49929e-07	0	0	-92.2865	96.023	0.0684689	-41522.5	-34197.6	115.487	125.404	0.0983827	0.00217539	2	0.00154109	0	132291	2285.5
123	0	3.91423e-08	0	0	63.9099	-116.023	-0.747943	45982.5	29647	495.947	128.002	0.0774215	0.0103674	2	0.00154109	0	0	43829.1
58	0	4.03923e-08	0	0	120.428	68.3937	1.17192	-23758.8	49126.7	-84.5953	139.035	0.0660858	0.0087215	2	0.00154109	0	0	44297.9
42	0	2.58139e-08	0	0	45.9294	134.18	0.101615	-48320.9	21426.4	-676.996	136.976	0.0942781	0.012939	2	0.00154109	0	0	68975.9
110	0	1.93389e-08	0	0	13.5285	-122.44	-0.259423	58180.1	10866.9	-213.135	129.713	0.0898476	0.00431703	2	0.00154109	0	0	89403.1
55	0	3.12647e-07	0	0	13.361	-105.095	0.271809	62895.1	5460.76	-42.4298	108.962	0.0485177	0.00268012	2	0.00154109	0	178926	5069.75
183	0	4.52017e-08	0	0	64.1615	-118.187	-0.547979	50712.6	26493	2.10507	144.841	0.0732774	0.00407606	2	0.00154109	0	0	40463
98	0	8.15283e-09	0	0	56.0848	139.469	0.747816	-47933.9	20114	231.392	148.65	0.018752	0.00662628	2	0.00154109	0	0	228128
163	0	6.62181e-09	0	0	44.4215	135.267	0.0785551	-51710.3	17684.5	-15.4982	147.537	0.03706	0.000623483	2	0.00154109	0	0	278621
195	0	4.75804e-08	0	0	-119.294	-26.1478	0.226504	8955.43	-57347.6	47.5021	122.3	0.060846	0.00198482	2	0.00154109	0	0	35201.1
201	1	1.28899e-07	0	0	-152.899	42.1041	0.0836709	-13303	-49079.6	-154.329	158.293	0.00443979	0.0030784	4	0.00308217	34298.6	0	14798.6
7	1	1.05638e-07	0	0	-212.637	-75.8305	0.338288	15678.2	-39600.2	-112.422	225.022	0.0345687	0.00299184	8	0.00616435	0	0	21696.4
9	1	1.17057e-07	0	0	31.331	202.605	-0.229685	-44820.9	9342.7	-82.2274	214.896	0.069419	0.0020695	8	0.00616435	0	0	19133.5
19	0	4.4859e-08	0	0	-125.451	-128.351	-0.0700601	33841.3	-33770.1	-68.1906	179.201	0.0104887	0.00147495	8	0.00616435	0	0	45256.2
21	0	2.5141e-08	0	0	-135.689	-105.318	0.732427	30170.7	-38492.4	-192.424	171.771	0.00476652	0.00578819	8	0.00616435	0	0	79212
25	0	1.81338e-09	0	0	137.658	173.426	-1.56984	-34179.6	27211.5	-520.022	227.994	0.028859	0.0138447	8	0.00616435	0	0	1.25856e+06
29	0	9.44939e-08	0	0	-40.275	223.966	-2.08946	-42209.3	-6699.94	-128.549	230.261	0.0236288	0.00960512	8	0.00616435	0	0	24535.7
31	0	4.23592e-08	0	0	144.324	106.266	-0.0296578	-28969.2	38367.8	-286.139	180.724	0.0146191	0.00595645	8	0.00616435	0	0	48220
41	0	3.87499e-08	0	0	14.8606	166.122	-0.868596	-49325	4490.41	81.5416	166.1	0.00442589	0.0054643	8	0.00616435	0	0	50710.4
50	0	1.52786e-08	0	0	76.2776	-209.994	-2.18108	40813.5	14315.1	-57.3008	227.363	0.0205496	0.0098375	8	0.00616435	0	0	150241
67	0	1.62831e-08	0	0	-40.9454	175.032	-0.271752	-49044.5	-9065.78	79.1496	197.18	0.0999919	0.0022451	8	0.00616435	0	0	131131
70	0	8.01079e-09	0	0	-181.741	-109.694	-2.68696	21154.6	-38232.5	-29.3318	209.478	0.0399827	0.0126585	8	0.00616435	0	0	274299
71	0	1.26816e-08	0	0	-229.393	65.5377	-0.773145	-11242.5	-39877.4	-426.399	237.834	0.00464849	0.0108002	8	0.00616435	0	0	185619
78	0	4.79834e-08	0	0	-5.19264	209.802	0.444964	-44790.6	1491.74	-242.07	215.455	0.0635123	0.005926	8	0.00616435	0	0	46409.2
92	0	1.42931e-08	0	0	-195.867	33.0017	-1.00084	-6429.27	-45164.1	300.817	199.867	0.0262861	0.00819853	8	0.00616435	0	0	150509
93	0	5.25273e-08	0	0	-140.818	-128.693	0.434385	33208.8	-33597.6	23.5938	197.928	0.0532728	0.00235199	8	0.00616435	0	0	40827
97	0	5.165e-08	0	0	42.792	-186.958	0.100782	44710.2	11077.1	30.4468	189.977	0.0202478	0.000851862	8	0.00616435	0	0	40627.9
99	0	1.19075e-08	0	0	205.699	-27.4787	0.724944	5567.74	44473.8	305.298	210.639	0.0169124	0.00768076	8	0.00616435	0	0	184634
102	0	1.6833e-07	0	0	25.0986	172.162	-0.171637	-50663.2	7527.76	203.427	195.692	0.110976	0.00409498	8	0.00616435	0	0	12600.8
118	0	2.27492e-08	0	0	102.701	184.855	0.652964	-37631	20822.1	106.805	201.79	0.0479984	0.00396584	8	0.00616435	0	0	94943.2
119	0	8.06866e-08	0	0	-195.498	-17.5035	0.018601	3854.43	-44973.5	185.591	191.193	0.026878	0.00411235	8	0.00616435	0	0	25981.9
141	0	8.82635e-09	0	0	168.247	110.609	0.716187	-24723.3	38724.2	234.292	208.541	0.0369848	0.00617889	8	0.00616435	0	0	248319
150	0	9.1441e-08	0	0	205.445	31.6624	-0.755828	-4841.38	43781.7	78.3362	204.134	0.046511	0.00411917	8	0.00616435	0	0	23634.4
167	0	8.44563e-08	0	0	-177.891	-50.0378	-0.158835	12693.5	-45213.8	21.4338	183.319	0.00806366	0.000973387	8	0.00616435	0	0	24341.1
