#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-58.6709	39.2664	0.0427114	-42429.9	-63397.9	132.231	70.5983	1.79271e-08	0.0018359	2	0.00154109	0	0	103684
3	1	3.16884e-08	0	0	84.3903	-14.1532	-0.0319013	11461	68336.7	430.337	85.5689	5.17262e-08	0.00622167	2	0.00154109	0	0	78906.1
8	1	5.24464e-08	0	0	36.3711	109.181	0.408808	-56687.9	18884.4	-59.6853	115.081	3.9067e-08	0.00369014	4	0.00308217	0	0	31065.2
6	1	7.81878e-08	0	0	-235.474	101.037	-0.187756	-15789.4	-36798.5	-54.1645	256.237	7.17878e-06	0.00153838	8	0.00616435	0	0	30996.4
9	1	6.56738e-08	0	0	-62.5477	-179.232	-0.498747	43924.2	-15328.4	-47.0011	189.833	2.70788e-08	0.00281486	8	0.00616435	0	0	31823.5
5	1	7.98017e-08	0	0	119.065	239.874	-0.738442	-35084.3	17414.8	-58.7604	267.799	1.01659e-05	0.00313911	16	0.0123287	0	0	31121
2	1	5.4586e-08	0	3.0035e-09	-179.507	447.306	1.09003	-27095.9	-10873.6	-71.5888	481.982	2.64512e-08	0.0033357	32	0.0246574	0	0	61402.6
10	1	5.00333e-08	0	3.0035e-09	431.224	-83.9462	-1.80472	5843.86	30017.3	98.7754	439.323	3.4029e-08	0.00522573	32	0.0246574	0	0	63701.3
4	1	3.68621e-08	1.2014e-08	6.007e-09	112.826	1008.46	-1.60809	-19996.9	2237.28	22.6565	1014.75	6.89992e-10	0.001944	64	0.0493148	0	0	131025
7	1	3.0599e-08	1.2014e-08	6.007e-09	862.541	1490.05	4.47879	-13369	7739.15	-84.6411	1721.7	6.09083e-10	0.0060654	256	0.197259	0	0	205600
