#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	30.9088	-63.4846	0.0400151	68583.7	33391.3	-119.894	70.6092	3.2558e-08	0.0016708	2	0.00154109	0	0	103653
3	1	3.16884e-08	0	0	50.9389	-68.7999	-0.413612	55678.1	41221.9	275.416	85.6059	3.57772e-08	0.00625697	2	0.00154109	0	0	78837.9
8	1	5.24443e-08	0	0	-0.193529	-115.389	-0.364777	59670.3	-100.476	126.005	115.39	3.09732e-09	0.00380168	4	0.00308217	0	0	31218.1
6	1	7.44853e-08	0	0	95.0441	238.456	0.24783	-37163.3	14812.6	8.31021	256.7	1.26599e-07	0.000987541	8	0.00616435	0	0	32752.9
9	1	6.18579e-08	0	0	133.549	135.458	0.366169	-33094.9	32628	96.8199	190.222	7.27166e-10	0.00283648	8	0.00616435	0	0	33993.9
5	1	4.85025e-08	0	0	-155.76	-218.357	0.483439	31862.3	-22728.1	112.864	268.219	2.01565e-07	0.00340069	16	0.0123287	0	0	51556.1
2	1	3.45672e-08	0	3.0035e-09	-481.164	-32.2562	-0.794156	1952.48	-29122.9	-87.1355	482.244	6.32225e-09	0.00340938	32	0.0246574	0	0	96841.8
10	1	3.37953e-08	0	3.0035e-09	432.237	-79.9474	-1.79972	5560.77	30062.2	97.4111	439.572	6.19878e-09	0.005188	32	0.0246574	0	0	94189.3
4	1	3.12756e-08	1.2014e-08	6.007e-09	1.35473	1014.95	-1.47452	-20119.6	26.8929	26.0184	1014.95	4.86214e-10	0.00194498	64	0.0493148	0	0	154362
7	1	3.01412e-08	1.2014e-08	6.007e-09	506.629	-1645.65	3.87509	14762.9	4545.09	87.0236	1721.88	8.03342e-10	0.00606662	256	0.197259	0	0	208679
