185	0	3.80854e-08	0	0	-279.062	-145.283	1.08492	16628	-31400.1	-131.996	304.495	0.0339745	0.0050511	2	0.00154109	0	0	69471.1
24	0	6.68499e-08	0	0	125.377	-278.974	0.0720759	33894.7	15128.4	50.7081	313.895	0.0257486	0.00138573	2	0.00154109	0	0	40382.3
14	0	7.0946e-08	0	3.0035e-13	-180.987	276.629	2.10929	-28806.5	-19636.3	-133.018	323.449	0.0290879	0.00737332	2	0.00154109	0	0	38402.7
4	1	2.35736e-07	0	3.00951e-10	349.946	-75.8513	-0.900168	8437.12	33196.7	-46.2698	366.31	0.0419575	0.00281317	16	0.0123287	0	0	12311.6
6	1	2.0558e-07	0	3.0035e-10	67.8055	-400.969	0.114037	31272.4	5755.8	-2.0211	406.975	0.0145177	0.000286667	16	0.0123287	0	0	14905.6
33	0	3.32363e-08	0	3.0035e-13	351.388	22.1398	0.80082	-2282.01	34151.8	24.191	353.492	0.00549666	0.00238436	16	0.0123287	0	0	86395.5
90	0	6.94718e-09	0	3.0035e-13	-309.664	248.792	0.404737	-19923.3	-25189.4	253.729	396.154	0.00809286	0.0079736	16	0.0123287	0	0	433821
154	0	6.82313e-09	0	3.0035e-13	270.482	253.593	-2.74697	-22784.1	24345.5	-144.515	372.042	0.0035183	0.00857982	16	0.0123287	0	0	431137
160	0	5.17312e-09	0	3.0035e-13	-346.045	197.756	3.1547	-16327.8	-27719.4	101.438	400.197	0.0137718	0.008482	16	0.0123287	0	0	584177
11	0	6.72781e-08	0	3.0035e-12	304.313	317.071	-0.98949	-24884.4	17695.9	-36.2556	438.312	0.146209	0.00272383	16	0.0123287	0	0	47179.3
145	0	9.26381e-08	0	3.0035e-12	495.879	-321.101	1.09226	10473.7	21148.5	105.547	492.656	0.228599	0.0050647	16	0.0123287	0	0	36602.4
179	0	1.4605e-08	0	3.0035e-12	-437.449	91.9388	0.427643	-8370.29	-29976	-160.566	472.465	0.0844274	0.00531918	16	0.0123287	0	0	224821
174	0	1.74783e-07	0	6.007e-12	367.675	-351.198	-0.152865	18761.2	18769.2	8.55807	450.582	0.130394	0.000445969	16	0.0123287	0	0	18426.8
38	0	2.85618e-09	0	3.0035e-12	265.432	-437.587	1.52952	23389.2	14962.5	-185.932	492.298	0.0462463	0.0072696	16	0.0123287	0	0	1.17438e+06
74	0	4.32828e-08	0	3.0035e-12	357.045	275.95	3.38212	-21398.2	20954.5	-59.9217	444.687	0.138248	0.00755858	16	0.0123287	0	0	73740.4
57	0	2.78359e-09	0	3.0035e-13	404.05	142.647	-4.09872	-9937.61	29297.9	-26.1287	427.764	0.0124987	0.00959273	16	0.0123287	0	0	1.1295e+06
28	0	3.0573e-09	0	3.0035e-12	433.203	-42.236	5.75348	3488.96	30482.6	-47.4428	434.15	0.0169553	0.0133355	16	0.0123287	0	0	1.03347e+06
17	0	3.39821e-09	0	3.0035e-13	137.268	-391.302	2.47189	29807.4	10442	-193.83	417.552	0.00687032	0.00855714	16	0.0123287	0	0	916660
107	0	6.24386e-09	0	3.0035e-12	492.06	-229.335	-1.68397	11576.8	24974.5	90.9562	543.567	0.00243763	0.00452738	16	0.0123287	0	0	567832
198	0	6.94649e-09	1.2014e-11	1.2014e-11	594.765	-41.9002	-0.199043	1825.08	26197.5	-71.2372	596.731	0.00113335	0.00273338	16	0.0123287	0	0	533291
96	0	1.42126e-09	6.007e-12	6.007e-12	-525.772	296.951	2.00752	-12868.3	-22683	91.5626	603.586	0.00196645	0.00483065	16	0.0123287	0	0	2.637e+06
129	0	2.77269e-09	0	3.0035e-12	138.55	-520.005	-3.51044	26666.5	7190.54	19.6469	537.707	0.00311179	0.0065597	16	0.0123287	0	0	1.26227e+06
3	1	7.05604e-08	0	3.0035e-09	-481.095	-202.558	-2.41864	10763.1	-25777.1	-60.5679	517.555	0.00909753	0.00510981	16	0.0123287	0	0	48853.9
48	0	1.87449e-08	0	3.0035e-12	-262.629	460.265	0.841469	-24249.6	-13694	-6.46777	530.099	0.00446912	0.00160584	16	0.0123287	0	0	185617
106	0	1.5099e-09	0	3.0035e-12	-579.703	14.3857	-2.92935	-677.482	-26598.5	-46.6996	579.429	0.00103376	0.00534672	16	0.0123287	0	0	2.42811e+06
43	0	5.76654e-09	0	3.0035e-12	8.89067	-558.805	-1.33749	27120.5	632.811	-5.2183	559.473	0.00749563	0.00240238	16	0.0123287	0	0	621927
181	0	8.9285e-09	0	3.0035e-12	-21.5126	-560.402	-1.96487	27071.2	-839.454	-25.4105	561.552	0.0074815	0.00363379	16	0.0123287	0	0	403342
88	0	1.8046e-09	0	3.0035e-12	114.363	-536.296	-0.965305	26748.8	5754.27	112.415	547.898	0.00198442	0.00446695	16	0.0123287	0	0	1.97869e+06
100	0	5.12488e-10	1.2014e-11	6.007e-12	78.4129	647.638	-3.33997	-24915.9	3024.13	-125.655	652.566	0.000432247	0.00715956	32	0.0246574	0	0	7.52308e+06
117	0	7.00094e-10	6.007e-12	6.007e-12	-365.441	502.726	-3.91371	-20804.9	-15109.8	-33.0938	621.632	0.000470658	0.0064266	32	0.0246574	0	0	5.40823e+06
143	0	8.24129e-10	6.007e-12	6.007e-12	587.516	-90.6409	4.39005	3983.2	25988	-63.8562	594.599	0.00102095	0.00777156	32	0.0246574	0	0	4.47498e+06
165	0	9.46261e-09	6.007e-12	6.007e-12	600.985	-180.32	-0.303336	7342.65	24518.2	47.946	627.706	0.000655858	0.00193445	32	0.0246574	0	0	401631
202	1	9.44304e-08	1.2014e-08	6.007e-09	-172.781	821.645	0.146487	-21648.2	-4550.9	-8.88862	839.65	7.60874e-05	0.000438064	64	0.0493148	259850	0	46517.1
10	1	5.34477e-08	1.2014e-08	6.007e-09	-351.363	591.506	-0.196869	-21013.6	-12474	100.131	688	0.000292016	0.00410755	64	0.0493148	0	0	74559.8
18	0	4.97691e-10	1.2014e-11	6.007e-12	-695.515	-238.847	-3.34862	7667.89	-22345.1	36.5173	734.622	0.00106996	0.00480908	64	0.0493148	0	0	8.24837e+06
20	0	4.35053e-10	1.2014e-11	6.007e-12	-608.981	-404.681	4.016	13117.4	-19742.4	-31.4112	731.104	0.000132182	0.00565012	64	0.0493148	0	0	9.41795e+06
22	0	1.5831e-10	1.2014e-11	6.007e-12	-686.166	440.283	-6.4328	-12122.6	-18893	-14.3416	815.26	4.93302e-05	0.00791601	64	0.0493148	0	0	2.74452e+07
23	0	4.89719e-08	1.2014e-11	6.007e-12	-566.359	476.784	0.178093	-15173.9	-18019.4	10.3929	740.306	0.000145943	0.000502469	64	0.0493148	0	0	84510.1
44	0	2.38022e-09	1.2014e-11	6.007e-12	-671.886	448.574	1.01572	-12523.1	-18754.3	30.3604	807.845	8.52595e-05	0.00184201	64	0.0493148	0	0	1.8168e+06
47	0	8.79588e-11	1.2014e-11	6.007e-12	-159.407	-1023.02	4.35915	19682.3	-3067.03	-113.461	1035.36	2.15079e-05	0.00708296	64	0.0493148	0	0	5.57649e+07
63	0	8.26792e-11	1.2014e-11	6.007e-12	423.892	-856.633	8.73612	18582.2	9194.65	-55.4183	955.801	1.44842e-05	0.00952295	64	0.0493148	0	0	5.65722e+07
104	0	1.82808e-10	1.2014e-11	6.007e-12	-550.133	-588.258	-5.64436	16495.5	-15425.6	-48.4745	805.356	9.92907e-05	0.00732926	64	0.0493148	0	0	2.35279e+07
112	0	1.76782e-09	1.2014e-11	6.007e-12	880.026	-363.461	1.24377	7929.24	19200.1	-6.73562	952.144	3.24382e-05	0.00134593	64	0.0493148	0	0	2.63576e+06
121	0	4.40151e-10	1.2014e-11	6.007e-12	-478.104	618.514	1.32566	-18139.2	-14018.4	96.5863	781.762	0.000109363	0.00454145	64	0.0493148	0	0	9.67781e+06
136	0	4.40757e-10	2.4028e-11	1.2014e-11	718.79	-218.203	0.371983	6790.72	22380.7	152.371	751.298	0.000207281	0.00653363	64	0.0493148	0	0	9.43318e+06
140	0	5.82891e-10	1.2014e-11	6.007e-12	525.807	405.902	2.50672	-15200.6	19689.1	108.063	664.486	0.0003468	0.00575463	64	0.0493148	0	0	6.6802e+06
142	0	8.3629e-11	1.2014e-11	6.007e-12	994.452	-257.802	-7.88406	5018.06	19358.2	6.81072	1027.37	2.66275e-05	0.00768176	64	0.0493148	0	0	5.82106e+07
155	0	4.78229e-09	2.4028e-11	1.2014e-11	24.8774	706.177	-0.9386	-24100	854.582	-53.0463	706.74	0.000292659	0.00256939	64	0.0493148	0	0	845855
168	0	1.71298e-09	1.2014e-11	6.007e-12	-565.714	-435.452	-1.87486	14631.1	-19008.6	-26.444	713.763	0.00019356	0.0028482	64	0.0493148	0	0	2.3691e+06
180	0	9.453e-11	1.2014e-11	6.007e-12	-980.35	-158.382	-6.90173	3243.29	-20079.4	47.5703	993.059	3.15038e-05	0.00733287	64	0.0493148	0	0	5.08465e+07
188	0	1.73287e-10	1.2014e-11	6.007e-12	-668.701	370.699	-3.04327	-11241.5	-20271.3	185.672	764.546	0.000126116	0.00894485	64	0.0493148	0	0	2.42618e+07
191	0	1.61461e-08	1.2014e-11	6.007e-12	-376.889	-588.038	0.39698	20415.8	-13086	25.1494	698.229	0.000319771	0.00118262	64	0.0493148	0	0	247992
203	1	3.04321e-08	1.2014e-08	6.007e-09	-1503.2	-282.377	4.94616	3026.35	-16107.1	154.02	1529.5	7.69446e-06	0.00993844	128	0.0986296	363422	0	194512
35	0	6.28444e-11	1.2014e-11	6.007e-12	1084.86	307.151	-4.46206	-5199.61	18366.7	148.071	1127.52	1.24262e-05	0.00870814	128	0.0986296	0	0	8.09835e+07
51	0	6.75277e-11	1.2014e-11	6.007e-12	803.568	-1104.11	-2.38306	14024.1	10207	-73.3517	1365.56	8.46631e-06	0.00457482	128	0.0986296	0	0	8.33714e+07
68	0	4.29092e-11	1.2014e-11	6.007e-12	-297.277	1418.77	13.8049	-16477.2	-3452.39	-6.01854	1449.66	7.95351e-06	0.0095298	128	0.0986296	0	0	1.3524e+08
69	0	4.33271e-11	1.2014e-11	6.007e-12	-1150.39	-959.263	-11.4778	10606.7	-12719.2	-64.0758	1497.89	7.34526e-06	0.00858406	128	0.0986296	0	0	1.3599e+08
76	0	5.96731e-11	1.2014e-11	6.007e-12	959.914	571.837	6.34045	-9812.31	16473.9	-150.378	1117.32	3.52277e-05	0.00968021	128	0.0986296	0	0	8.48735e+07
79	0	1.48572e-10	1.2014e-11	6.007e-12	1289.56	593.293	-0.00186057	-7110.64	15455.6	30.6113	1419.5	6.31007e-06	0.0017993	128	0.0986296	0	0	3.84554e+07
86	0	4.39855e-11	1.2014e-11	6.007e-12	1647.42	-62.1169	10.1884	594.33	15775.1	-19.3444	1648.6	4.01163e-05	0.00630023	128	0.0986296	0	0	1.4086e+08
89	0	7.09064e-11	1.2014e-11	6.007e-12	1112.13	-1005.07	3.22204	11100.4	12282.7	-42.966	1499	5.88555e-06	0.0033698	128	0.0986296	0	0	8.29733e+07
91	0	5.12086e-11	1.2014e-11	6.007e-12	260.038	1268.5	6.10724	-17449.4	3576.42	126.547	1294.9	2.48263e-06	0.00852749	128	0.0986296	0	0	1.06476e+08
131	0	8.76367e-11	1.2014e-11	6.007e-12	-541.961	-1136.59	2.53211	16304.5	-7774.53	-66.0281	1259.19	5.03882e-06	0.00417199	128	0.0986296	0	0	6.14e+07
137	0	6.89065e-10	1.2014e-11	6.007e-12	-693.884	-1107.41	-0.192464	15025.1	-9414.49	-15.1346	1306.84	3.68766e-06	0.000866184	128	0.0986296	0	0	7.95023e+06
138	0	7.33695e-11	1.2014e-11	6.007e-12	-426.801	1188.29	-1.95926	-16976.8	-6097.16	-87.6426	1262.6	3.35581e-05	0.00510034	128	0.0986296	0	0	7.37893e+07
152	0	4.57219e-11	1.2014e-11	6.007e-12	259.036	-1449.9	-7.59477	16440.9	2937.82	-93.0287	1472.87	6.88508e-06	0.00759046	128	0.0986296	0	0	1.27278e+08
157	0	1.46283e-10	1.2014e-11	6.007e-12	5.61713	1082.84	-1.49424	-19478.4	101.168	-70.5534	1082.87	1.89633e-05	0.003876	128	0.0986296	0	0	3.4004e+07
197	0	8.42783e-08	1.2014e-11	6.007e-12	-6.90757	-1093.37	-0.12467	19384.1	-122.182	-1.9005	1093.38	1.85639e-05	0.000150378	128	0.0986296	0	0	59279.7
5	1	3.14714e-08	1.2014e-08	6.007e-09	1352.57	1039.47	-6.44028	-9456.52	12305.2	52.5204	1705.86	3.24342e-06	0.00507016	256	0.197259	0	0	199386
15	0	3.33978e-11	1.2014e-11	6.007e-12	1964.92	-1139.66	-12.3418	6746.84	11633.5	-110.142	2271.54	3.25759e-06	0.00982824	256	0.197259	0	0	2.16429e+08
30	0	3.52878e-11	1.2014e-11	6.007e-12	1884.31	1744.93	9.49849	-8593.9	9280.31	33.3703	2568.18	8.61924e-06	0.00454313	256	0.197259	0	0	2.18741e+08
53	0	3.2863e-11	1.2014e-11	6.007e-12	1738.15	-1885.51	-15.8052	9305.93	8579.31	-71.7226	2564.49	6.11043e-06	0.00837226	256	0.197259	0	0	2.32859e+08
75	0	4.70679e-11	1.2014e-11	6.007e-12	-87.6173	-1790.08	3.47765	15122.5	-740.025	56.3872	1792.21	1.00551e-05	0.00419942	256	0.197259	0	0	1.37062e+08
80	0	1.26557e-10	1.2014e-11	6.007e-12	-438.501	-1873.48	1.23032	14228.2	-3330.2	9.56422	1924.13	1.00629e-05	0.000915015	256	0.197259	0	0	5.25706e+07
83	0	8.37816e-11	1.2014e-11	6.007e-12	-676.42	-1560.82	4.99442	14259	-6183.29	25.4456	1701.3	0.000259403	0.00336131	256	0.197259	0	0	7.44135e+07
103	0	7.29727e-11	1.2014e-11	6.007e-12	-818.693	1752.86	-1.58577	-13203.7	-6166.93	-20.154	1934.63	2.3303e-06	0.00160764	256	0.197259	0	0	9.12311e+07
132	0	3.74207e-11	1.2014e-11	6.007e-12	-1116.02	-1400.81	-15.7373	11845.9	-9437.3	-11.3764	1791.09	6.34752e-06	0.00881861	256	0.197259	0	0	1.72612e+08
134	0	3.77692e-11	1.2014e-11	6.007e-12	1681.17	-892.78	-12.2506	6890.66	12975	47.2797	1903.57	3.3611e-06	0.00719549	256	0.197259	0	0	1.75877e+08
135	0	3.52479e-11	1.2014e-11	6.007e-12	-2088.08	-665.776	-14.8309	4159.05	-13044.5	31.8918	2191.69	6.76196e-06	0.00715657	256	0.197259	0	0	2.00884e+08
171	0	4.56236e-11	1.2014e-11	6.007e-12	2057.49	853.259	-3.22742	-5202.68	12545.4	-27.469	2227.42	8.51591e-06	0.002488	256	0.197259	0	0	1.57348e+08
173	0	3.69082e-11	1.2014e-11	6.007e-12	2231.3	-559.003	-6.25092	3247.96	12963.8	52.7373	2300.29	7.07419e-06	0.00479125	256	0.197259	0	0	1.97699e+08
176	0	4.02262e-11	1.2014e-11	6.007e-12	-1187.63	-1266.46	13.0857	11221.4	-10522	7.62921	1736.25	3.99955e-05	0.00755315	256	0.197259	0	0	1.57635e+08
184	0	3.81538e-11	1.2014e-11	6.007e-12	-8.34727	-2298.74	-8.38225	13368.8	-48.6028	24.6254	2298.77	3.42656e-06	0.00408526	256	0.197259	0	0	1.91497e+08
13	0	3.22753e-11	1.2014e-11	6.007e-12	-2733.54	-956.578	-20.3016	3933.87	-11242.2	29.6393	2896.16	5.69088e-06	0.00743853	512	0.394518	0	0	2.53759e+08
16	0	3.17272e-11	1.2014e-11	6.007e-12	-2751.99	1797.19	-15.607	-6112.87	-9360.98	-57.0222	3286.89	1.42429e-06	0.00696847	512	0.394518	0	0	2.73572e+08
36	0	3.4137e-11	1.2014e-11	6.007e-12	2917.23	-281.23	11.6411	1136.16	11785.4	9.23171	2930.78	3.90512e-06	0.00404782	512	0.394518	0	0	2.3975e+08
45	0	3.11766e-11	1.2014e-11	6.007e-12	-300.101	-3717.6	21.723	10461.4	-844.221	44.0872	3729.76	1.26865e-06	0.00718105	512	0.394518	0	0	2.98557e+08
54	0	3.24063e-11	1.2014e-11	6.007e-12	-2495.47	1983.24	12.3091	-7063.69	-8887.85	-42.6504	3187.6	1.49733e-06	0.00538748	512	0.394518	0	0	2.65758e+08
60	0	3.38881e-11	1.2014e-11	6.007e-12	927.052	-3104.88	10.2937	10789.6	3221.47	-7.68804	3240.33	5.58148e-06	0.0032493	512	0.394518	0	0	2.54585e+08
64	0	3.17831e-11	1.2014e-11	6.007e-12	1689.49	-2452.65	-26.1827	9672.4	6662.71	0.656285	2978.35	1.12365e-06	0.00879131	512	0.394518	0	0	2.61108e+08
82	0	3.15937e-11	1.2014e-11	6.007e-12	-176.993	3692.7	18.4836	-10529.8	-504.652	-22.0842	3696.99	6.05352e-06	0.00542081	512	0.394518	0	0	2.93027e+08
84	0	3.2068e-11	1.2014e-11	6.007e-12	2780.16	53.2513	24.7968	-233.108	12152.9	26.2624	2780.79	8.4879e-06	0.00917535	512	0.394518	0	0	2.49741e+08
85	0	3.19892e-11	1.2014e-11	6.007e-12	-824.1	-3198.86	19.1234	10799.7	-2782.32	-16.5448	3303.36	2.09532e-06	0.00597616	512	0.394518	0	0	2.71747e+08
139	0	3.24388e-11	1.2014e-11	6.007e-12	1421.54	-2682.36	16.4796	10279.2	5447.27	-32.9695	3035.8	7.31007e-06	0.00612373	512	0.394518	0	0	2.57857e+08
27	0	3.17206e-11	1.2014e-11	6.007e-12	3249.44	-2748.32	14.6426	6345.01	7501.96	0.31569	4255.86	1.86718e-06	0.00344073	1024	0.789037	0	0	3.11201e+08
56	0	3.11522e-11	1.2014e-11	6.007e-12	4229.84	-990.716	18.3779	2217.62	9468.55	22.6772	4344.35	1.18124e-06	0.00483044	1024	0.789037	0	0	3.22137e+08
159	0	9.60848e-11	1.2014e-11	6.007e-12	-2913.01	-3119.33	0.0687962	7170.82	-6696.52	1.27809	4268	4.62689e-07	0.00013126	1024	0.789037	0	0	1.03337e+08
