#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-36.7859	-60.2454	0.119691	65113	-39758.2	-47.7473	70.5884	5.91567e-08	0.00180744	2	0.00154109	0	0	103714
3	1	3.16884e-08	0	0	-24.3825	-81.9842	-0.522914	66430.7	-19756.3	-82.3073	85.5348	7.06394e-08	0.00622779	2	0.00154109	0	0	78969
8	1	5.40082e-08	0	0	55.0939	100.718	0.423462	-52483.9	28709.4	-20.8772	114.802	8.41569e-08	0.00370509	4	0.00308217	0	0	30004.8
6	1	7.83854e-08	0	0	-161.441	-198.467	-0.361136	31087.4	-25288.6	5.93962	255.839	1.75809e-05	0.00141935	8	0.00616435	0	0	31014.6
9	1	6.90634e-08	0	0	74.1559	174.372	0.483684	-42850.6	18223	55.4033	189.486	1.53687e-07	0.00281629	8	0.00616435	0	0	30373.2
5	1	7.8032e-08	0	0	193.642	-184.507	0.650035	27036	28375	-81.5342	267.475	1.95472e-05	0.00319907	16	0.0123287	0	0	31903.5
2	1	5.2216e-08	0	3.0035e-09	-102.073	470.832	1.27842	-28539.7	-6187.03	-59.6888	481.771	2.50234e-08	0.00334951	32	0.0246574	0	0	63590
10	1	4.80713e-08	0	3.0035e-09	183.266	399.05	0.945411	-27796.6	12765.4	145.389	439.122	3.06022e-08	0.00521801	32	0.0246574	0	0	66361
4	1	3.61266e-08	1.2014e-08	6.007e-09	-262.716	979.973	-1.08061	-19437	-5210.73	32.7289	1014.58	4.4124e-10	0.00194412	64	0.0493148	0	0	133738
7	1	3.05402e-08	1.2014e-08	6.007e-09	1175.62	1257.61	6.48649	-11285.1	10549.7	-73.4312	1721.54	7.18874e-10	0.00606556	256	0.197259	0	0	206034
