#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-67.9051	-19.3	0.120932	20856.7	-73381.9	50.4045	70.5947	4.59645e-08	0.00183605	2	0.00154109	0	0	103695
3	1	3.16884e-08	0	0	58.4862	62.4427	0.424917	-50577.4	47370.9	259.69	85.5564	8.56527e-08	0.00622175	2	0.00154109	0	0	78929.1
8	1	5.24464e-08	0	0	107.593	-40.5411	0.0989282	21077.2	55937.8	214.496	114.978	2.78742e-08	0.00368997	4	0.00308217	0	0	31120.6
6	1	7.8191e-08	0	0	70.2432	246.267	0.319866	-38517.8	10986.8	-35.8137	256.088	7.11868e-06	0.0015361	8	0.00616435	0	0	31031.4
9	1	6.60688e-08	0	0	187.35	29.8121	0.0673583	-7313.3	45959	129.945	189.707	3.02906e-09	0.00281476	8	0.00616435	0	0	31675.4
5	1	7.95439e-08	0	0	107.793	-245.007	0.782371	35860.6	15777	-45.0377	267.67	9.87501e-06	0.00314081	16	0.0123287	0	0	31252
2	1	5.45842e-08	0	3.0035e-09	-89.1774	-473.573	-1.55426	28694.5	-5403.49	24.8532	481.898	2.16918e-08	0.00333572	32	0.0246574	0	0	61426
10	1	5.00317e-08	0	3.0035e-09	22.8807	438.644	1.65691	-30542.1	1592.73	110.605	439.243	3.27149e-08	0.00522574	32	0.0246574	0	0	63726.4
4	1	3.68619e-08	1.2014e-08	6.007e-09	-982.291	-254.338	1.64097	5043.84	-19479.9	21.7071	1014.69	1.46393e-10	0.001944	64	0.0493148	0	0	131043
7	1	3.0599e-08	1.2014e-08	6.007e-09	1223.42	-1211.29	7.99396	10868.6	10977.8	60.2851	1721.64	8.99554e-10	0.0060654	256	0.197259	0	0	205614
