#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	3.99007	70.4786	-0.0814433	-76167.9	4312.3	114.724	70.5915	5.44112e-08	0.00189538	2	0.00154109	0	0	103704
3	1	3.16884e-08	0	0	85.5294	-1.65577	0.0558858	1341.07	69287.7	427.959	85.5454	3.23437e-08	0.00620979	2	0.00154109	0	0	78949.4
8	1	5.24464e-08	0	0	20.0646	-113.122	-0.301216	58881.5	10443.5	152.905	114.888	2.8196e-08	0.00366221	4	0.00308217	0	0	31169.2
6	1	7.81925e-08	0	0	255.948	1.49871	0.40241	-234.931	40064.1	32.2402	255.952	7.9813e-06	0.00176618	8	0.00616435	0	0	31063.7
9	1	6.6223e-08	0	0	18.2641	-188.71	-0.531781	46334.9	4484.43	9.24992	189.593	4.80984e-08	0.00281189	8	0.00616435	0	0	31639.6
5	1	8.01748e-08	0	0	-247.024	102.73	-0.248009	-15047.4	-36183.7	112.329	267.532	1.05683e-05	0.00301259	16	0.0123287	0	0	31038.1
2	1	5.8555e-08	0	3.0035e-09	-379.203	297.215	0.344576	-18014.1	-22983.3	-94.278	481.801	3.35144e-08	0.00330677	32	0.0246574	0	0	56701.6
10	1	5.3204e-08	0	3.0035e-09	363.969	-245.72	-2.2185	17114.6	25350.4	42.8566	439.155	4.33875e-08	0.00524249	32	0.0246574	0	0	59952.4
4	1	3.81378e-08	1.2014e-08	6.007e-09	749.786	683.573	-1.96191	-13557.3	14870.5	-3.99059	1014.62	9.07775e-10	0.00194378	64	0.0493148	0	0	126676
7	1	3.07005e-08	1.2014e-08	6.007e-09	-1645.12	507.283	-10.1954	-4551.95	-14762.4	-20.2267	1721.59	2.64878e-10	0.00606513	256	0.197259	0	0	204947
