#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	10.9527	-69.7255	0.0570011	75371.6	11839.5	-130.955	70.5805	3.0152e-07	0.00189691	2	0.00154109	0	0	103737
3	1	3.16884e-08	0	0	-73.9207	-42.9791	-0.322502	34842.1	-59923.2	-342.187	85.5078	3.05125e-07	0.00621248	2	0.00154109	0	0	79018.8
8	1	6.06799e-08	0	0	114.281	-7.72362	0.21171	4038.12	59754.4	188.97	114.542	5.58967e-08	0.00365676	4	0.00308217	0	0	26829.2
6	1	7.85198e-08	0	0	208.36	147.889	0.444031	-23209.5	32699.8	-9.03238	255.506	1.31743e-05	0.00175236	8	0.00616435	0	0	31042.2
9	1	7.70562e-08	0	0	84.9429	169.041	0.468805	-41640.2	20924	61.8177	189.183	1.07192e-07	0.00281076	8	0.00616435	0	0	27033.5
5	1	7.90061e-08	0	0	-263.724	-42.6286	0.19049	6257.62	-38713.6	114.956	267.144	1.26113e-05	0.00301683	16	0.0123287	0	0	31588.6
2	1	5.8752e-08	0	3.0035e-09	96.7875	-471.705	-1.26838	28613.8	5871.01	58.3877	481.534	2.60159e-08	0.00330663	32	0.0246574	0	0	56574.2
10	1	5.31984e-08	0	3.0035e-09	-270.959	-345.286	-0.455004	24068.9	-18887.6	-157.236	438.909	3.58241e-08	0.00524272	32	0.0246574	0	0	60025.8
4	1	3.8137e-08	1.2014e-08	6.007e-09	898.049	-471.757	-0.479552	9359.11	17816.3	-37.9439	1014.42	3.15744e-10	0.00194378	64	0.0493148	0	0	126729
7	1	3.07004e-08	1.2014e-08	6.007e-09	1179.29	-1253.98	7.74816	11253.8	10584	62.8035	1721.41	4.07827e-09	0.00606513	256	0.197259	0	0	204990
