#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	33.6202	62.0729	-0.118396	-67081.6	36333.2	62.3125	70.593	5.32431e-08	0.00186548	2	0.00154109	0	0	103700
3	1	3.16884e-08	0	0	-34.3589	-78.3461	-0.508361	63465.2	-27832	-126.381	85.5506	2.80844e-08	0.00621582	2	0.00154109	0	0	78939.8
8	1	5.24464e-08	0	0	-58.5287	-98.9109	-0.421626	51455.8	-30448.1	13.659	114.931	2.73101e-08	0.00367563	4	0.00308217	0	0	31146
6	1	7.81917e-08	0	0	-237.046	-96.7121	-0.415485	15132.8	-37091.7	-12.144	256.017	6.0887e-06	0.00165095	8	0.00616435	0	0	31048.3
9	1	6.61487e-08	0	0	-150.573	115.298	0.336305	-28297.5	-36954.7	-101.643	189.647	4.93304e-08	0.0028131	8	0.00616435	0	0	31656.9
5	1	7.99606e-08	0	0	-201.765	175.785	-0.528408	-25739.2	-29543.2	92.5906	267.598	8.63341e-06	0.00307945	16	0.0123287	0	0	31105.9
2	1	5.66997e-08	0	3.0035e-09	-478.685	55.1169	-0.519839	-3340.02	-29008.6	-91.7281	481.848	2.93214e-08	0.00332143	32	0.0246574	0	0	58544.5
10	1	5.17331e-08	0	3.0035e-09	227.425	375.729	0.716868	-26165.3	15837.3	152.097	439.198	2.82977e-08	0.0052339	32	0.0246574	0	0	61644.2
4	1	3.75304e-08	1.2014e-08	6.007e-09	217.446	991.077	-1.7182	-19655.1	4312.44	19.2075	1014.65	6.50557e-10	0.00194388	64	0.0493148	0	0	128718
7	1	3.06523e-08	1.2014e-08	6.007e-09	-1632.34	547.105	-10.1379	-4909.17	-14647.3	-22.4449	1721.61	2.91799e-10	0.00606526	256	0.197259	0	0	205264
