#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-46.5566	53.0721	0.00324838	-57347.6	-50307.2	135.645	70.5986	3.05752e-08	0.0017787	2	0.00154109	0	0	103684
3	1	3.16884e-08	0	0	-64.5288	-56.1966	-0.384239	45507.6	-52252.9	-299.577	85.5697	2.62378e-08	0.00623342	2	0.00154109	0	0	78904.7
8	1	5.24464e-08	0	0	108.748	-37.6759	0.110324	19559.1	56455.9	214.872	115.089	2.63765e-08	0.00372186	4	0.00308217	0	0	31060.4
6	1	7.81882e-08	0	0	249.77	57.2856	0.264626	-8951.41	39027.8	32.6693	256.255	5.54899e-06	0.00131609	8	0.00616435	0	0	30992
9	1	6.58675e-08	0	0	124.283	143.512	0.391475	-35166.3	30454.1	89.4565	189.847	5.2371e-08	0.00281955	8	0.00616435	0	0	31725.1
5	1	7.72451e-08	0	0	192.161	-186.572	0.697046	27283.2	28100.1	-76.142	267.837	8.28363e-06	0.00324848	16	0.0123287	0	0	32141.4
2	1	4.93859e-08	0	3.0035e-09	-37.8339	480.518	1.40652	-29105.5	-2291.5	-48.799	482.007	2.13085e-08	0.00336286	32	0.0246574	0	0	67858.4
10	1	4.58371e-08	0	3.0035e-09	-222.56	378.795	2.24966	-26366	-15491.5	29.5289	439.344	2.11838e-08	0.00521077	32	0.0246574	0	0	69523.8
4	1	3.53207e-08	1.2014e-08	6.007e-09	-249.632	983.578	-1.10301	-19503.2	-4949.88	32.4368	1014.76	5.55204e-10	0.00194427	64	0.0493148	0	0	136739
7	1	3.04753e-08	1.2014e-08	6.007e-09	-1524.58	799.894	-9.61189	-7176.84	-13679.3	-36.6382	1721.7	2.44628e-10	0.00606573	256	0.197259	0	0	206433
