#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	25.9662	65.6499	-0.110205	-70938.8	28058.2	65.0451	70.5986	1.22927e-08	0.0017787	2	0.00154109	0	0	103684
3	1	3.16884e-08	0	0	-18.8124	83.4747	0.508046	-67596.8	-15233.2	-131.556	85.5698	3.49389e-08	0.00623342	2	0.00154109	0	0	78904.5
8	1	5.24464e-08	0	0	102.064	-53.1829	0.0485718	27609.7	52986.3	220.941	115.089	2.53245e-08	0.00372186	4	0.00308217	0	0	31060.7
6	1	7.81885e-08	0	0	-28.5547	-254.657	-0.284745	39792.1	-4461.84	28.2003	256.255	5.96045e-06	0.00131558	8	0.00616435	0	0	30992
9	1	6.58696e-08	0	0	-127.925	140.275	0.408515	-34373.2	-31346.6	-84.759	189.847	1.47389e-09	0.00281956	8	0.00616435	0	0	31724.2
5	1	7.72469e-08	0	0	141.691	-227.29	0.801738	33236.4	20719.3	-49.3818	267.836	9.03763e-06	0.00324807	16	0.0123287	0	0	32140.8
2	1	4.93859e-08	0	3.0035e-09	-211.253	433.245	1.01355	-26242.1	-12795.6	-76.6188	482.007	1.94875e-08	0.00336286	32	0.0246574	0	0	67858.4
10	1	4.58371e-08	0	3.0035e-09	413.01	-149.808	-2.0033	10427.7	28747.4	77.1236	439.344	2.90986e-08	0.00521077	32	0.0246574	0	0	69523.9
4	1	3.53207e-08	1.2014e-08	6.007e-09	-944.068	372.126	0.683048	-7378.79	-18719.8	36.7023	1014.76	3.76419e-10	0.00194427	64	0.0493148	0	0	136739
7	1	3.04753e-08	1.2014e-08	6.007e-09	-1670.78	415.534	-10.3061	-3728.29	-14991.1	-15.142	1721.7	8.60944e-11	0.00606573	256	0.197259	0	0	206433
