#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
61	0	6.53858e-08	0	0	78.235	55.8812	-0.762946	-30781.5	58831.2	-72.0079	99.2909	0.141286	0.0079354	2	0.00154109	0	0	23142.5
114	0	2.94687e-08	0	0	-107.239	-13.8667	-0.342142	17376.2	-56065.6	-172.667	98.9112	0.194187	0.00474435	2	0.00154109	0	0	51130
127	1	1.58389e-06	0	0	-3.94943	65.4942	-0.0156911	-78929.8	-4694.71	-15.8241	65.5105	0.00176873	0.000311712	2	0.00154109	0	132291	784.381
123	0	3.91425e-08	0	0	5.89424	100.211	-0.282792	-69030.4	-8597.64	545.834	122.783	0.255304	0.007973	2	0.00154109	0	0	42941.7
58	0	4.08567e-08	0	0	-6.8565	-150.096	-0.645216	44965.8	-9058.8	-631.537	122.118	0.274108	0.0139451	2	0.00154109	0	0	41113.6
42	0	2.66346e-08	0	0	125.983	-59.321	-1.45967	17964.2	44553.8	219.393	114.355	0.224723	0.0112114	2	0.00154109	0	0	61193.6
98	0	8.15298e-09	0	0	29.4288	119.229	-0.132258	-57820.6	21357.4	-285.721	142.084	0.175029	0.00466945	2	0.00154109	0	0	222513
195	0	4.75805e-08	0	0	-47.1489	-127.947	-11.3459	43592.3	-29178.6	-248.627	126.276	0.247867	0.0843833	2	0.00154109	0	0	35382.8
201	1	2.08116e-07	0	0	70.1175	-138.487	0.929976	38075	29541.6	-1086.09	138.338	0.224737	0.0226002	2	0.00154109	34298.6	0	8596.42
102	0	4.51394e-07	0	0	125.165	104.359	-1.35042	-29307	41210.2	5.98094	165.337	0.07806	0.00832091	2	0.00154109	0	596782	4354.39
167	0	5.533e-07	0	0	115.952	9.24919	0.361257	-17532.9	61088.9	-6.11115	135.825	0.243383	0.00315077	2	0.00154109	0	511432	3209.03
118	0	2.49335e-08	0	0	160.259	123.027	-2.9055	-23713.1	36454.8	172.716	188.861	0.104472	0.0152601	2	0.00154109	0	0	84159.7
