#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	59.9349	37.309	-0.119525	-40314.8	64763.4	-24.6621	70.5986	1.27628e-08	0.00172362	2	0.00154109	0	0	103683
3	1	3.16884e-08	0	0	-83.0699	20.5327	0.0918932	-16626.9	-67266.3	-426.288	85.5699	1.6176e-08	0.00624511	2	0.00154109	0	0	78904.2
8	1	5.24466e-08	0	0	101.942	53.4253	0.3805	-27734.6	52920	106.829	115.093	2.80319e-08	0.00375856	4	0.00308217	0	0	31058.2
6	1	7.81869e-08	0	0	255.984	12.2968	0.130038	-1921.34	39993.2	40.1254	256.278	4.1145e-06	0.00112328	8	0.00616435	0	0	30986.9
9	1	6.66826e-08	0	0	-31.8858	187.168	0.532357	-45857.4	-7812.21	-16.6174	189.865	1.03801e-07	0.00282654	8	0.00616435	0	0	31331.7
5	1	6.99446e-08	0	0	206.1	171.142	-0.360821	-25018	30128.5	-119.478	267.893	6.54491e-06	0.00333495	16	0.0123287	0	0	35479.2
2	1	4.2712e-08	0	3.0035e-09	444.822	185.709	1.21022	-11247.8	26941	66.3999	482.034	1.38639e-08	0.00338765	32	0.0246574	0	0	78448.8
10	1	4.04458e-08	0	3.0035e-09	-227.519	-375.869	-0.683696	26160	-15834.8	-151.664	439.367	1.27213e-08	0.00519806	32	0.0246574	0	0	78779.8
4	1	3.34722e-08	1.2014e-08	6.007e-09	444.649	912.164	-1.89903	-18087	8816.79	10.6347	1014.77	3.76513e-10	0.00194459	64	0.0493148	0	0	144286
7	1	3.03246e-08	1.2014e-08	6.007e-09	1691.84	319.157	10.0716	-2863.48	15180	-24.8021	1721.71	7.62211e-10	0.00606613	256	0.197259	0	0	207458
