#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	40.5614	57.7745	-0.121203	-62438.7	43836	35.5067	70.5913	5.03004e-08	0.00177893	2	0.00154109	0	0	103705
3	1	3.16884e-08	0	0	-79.5258	31.5199	0.152182	-25535.5	-64424.9	-414.03	85.5447	6.98825e-08	0.00623355	2	0.00154109	0	0	78950.8
8	1	5.24469e-08	0	0	75.8086	-86.3219	-0.108317	44933.7	39460.9	215.297	114.884	2.33323e-08	0.00372161	4	0.00308217	0	0	31171
6	1	7.83411e-08	0	0	210.532	-145.585	0.0231504	22787.1	32952.1	52.4883	255.964	1.41279e-05	0.00131324	8	0.00616435	0	0	31001.9
9	1	6.85366e-08	0	0	61.6659	-179.285	-0.511477	44020.1	15140.8	38.0912	189.595	4.2303e-08	0.00281911	8	0.00616435	0	0	30571.6
5	1	7.68364e-08	0	0	264.683	-39.3649	0.26359	5764.16	38757.5	-121.313	267.598	1.44414e-05	0.00324892	16	0.0123287	0	0	32369.9
2	1	4.93922e-08	0	3.0035e-09	-174.775	449.038	1.11398	-27211.7	-10591.2	-71.3103	481.853	2.06428e-08	0.00336284	32	0.0246574	0	0	67201.2
10	1	4.58346e-08	0	3.0035e-09	-260.027	353.941	2.28048	-24648.6	-18108.4	13.3702	439.196	2.27606e-08	0.0052108	32	0.0246574	0	0	69574.6
4	1	3.53203e-08	1.2014e-08	6.007e-09	-687.358	746.338	-0.192074	-14801.8	-13632.1	38.9382	1014.63	6.91982e-10	0.00194427	64	0.0493148	0	0	136775
7	1	3.04753e-08	1.2014e-08	6.007e-09	-786.523	1531.41	-5.51083	-13741.5	-7057.85	-79.5939	1721.59	3.97258e-10	0.00606573	256	0.197259	0	0	206461
