#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-19.8566	67.7564	-0.0560667	-73203.3	-21452.8	114.392	70.6061	1.45015e-08	0.00169685	2	0.00154109	0	0	103662
3	1	3.16884e-08	0	0	-67.1708	53.0526	0.305723	-42941.9	-54367.4	-355.414	85.5955	1.27664e-08	0.00625095	2	0.00154109	0	0	78857.2
8	1	5.24464e-08	0	0	-115.115	6.60482	-0.221857	-3418.91	-59594.4	-194.187	115.304	3.08665e-09	0.00377954	4	0.00308217	0	0	31263.3
6	1	7.79909e-08	0	0	220.054	131.931	0.197985	-20576.9	34320.7	28.2961	256.573	5.32879e-06	0.00104664	8	0.00616435	0	0	31312.4
9	1	6.5351e-08	0	0	131.448	137.352	0.371963	-33585.4	32141.6	95.1365	190.117	8.46831e-08	0.00283127	8	0.00616435	0	0	32213.5
5	1	6.13294e-08	0	0	257.218	75.7065	0.044106	-11052.2	37551.8	-131.767	268.128	8.21525e-06	0.00337017	16	0.0123287	0	0	40389.7
2	1	3.88125e-08	0	3.0035e-09	321.873	359.022	1.56919	-21734.5	19485.4	28.631	482.184	2.94204e-08	0.00339894	32	0.0246574	0	0	86273.9
10	1	3.72755e-08	0	3.0035e-09	-74.4764	-433.155	-1.42778	30132.1	-5180.48	-123.857	439.513	2.86875e-08	0.00519268	32	0.0246574	0	0	85420.7
4	1	3.24199e-08	1.2014e-08	6.007e-09	913.119	442.983	-1.82527	-8782.08	18102.4	-14.8898	1014.9	1.98234e-10	0.00194478	64	0.0493148	0	0	148930
7	1	3.02374e-08	1.2014e-08	6.007e-09	-1112.91	1313.8	-7.37715	-11786.4	-9984.59	-66.3392	1721.83	4.30012e-10	0.00606636	256	0.197259	0	0	208027
