#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
61	0	6.53858e-08	0	0	34.3862	108.715	-0.671161	-52736.7	20062.8	367.445	102.137	0.129478	0.0090388	2	0.00154109	0	0	23436.3
114	0	2.94687e-08	0	0	-21.6801	116.671	-0.0497299	-52709.4	-7010.47	-171.238	100.283	0.190192	0.00323032	2	0.00154109	0	0	51490.6
127	1	1.56551e-06	0	0	-67.9292	-24.0587	-0.0177696	25319.3	-71239.6	1.67021	72.2526	0.00283423	0.000247545	2	0.00154109	0	132291	830.798
123	0	3.91425e-08	0	0	-31.6513	102.464	0.0724187	-62827.9	-21859.8	880.181	126.953	0.159116	0.0132798	2	0.00154109	0	0	43540.9
58	0	4.08567e-08	0	0	-66.6507	-130.385	1.87006	40410.8	-26819.1	170.446	126.078	0.196379	0.0129388	2	0.00154109	0	0	41811.1
42	0	2.62634e-08	0	0	81.1263	79.4679	0.0728675	-49048.6	37310.2	-445.654	119.515	0.153061	0.00724308	2	0.00154109	0	0	63024
98	0	8.15298e-09	0	0	-172.912	-20.3059	-0.936363	3292.62	-44145.8	642.729	148.883	0.174458	0.0157085	2	0.00154109	0	0	227409
195	0	4.75805e-08	0	0	12.9209	-145.402	-0.504337	48743.9	-1240.77	-4354.26	127.097	0.18629	0.0893173	2	0.00154109	0	0	35741.8
201	1	2.08116e-07	0	0	-17.6196	-156.676	0.78488	49196.9	3421.94	168.514	147.808	0.191974	0.0066355	2	0.00154109	34298.6	0	8848.52
102	0	4.51371e-07	0	0	175.185	7.4126	0.133925	1044.42	46900.6	40.2757	165.295	0.0885432	0.00111401	2	0.00154109	0	596782	4356.83
92	0	1.51775e-08	0	0	-81.9271	183.841	0.208023	-37924.4	-20723.5	15.1139	185.495	0.1171	0.00112123	2	0.00154109	0	0	136845
167	0	5.533e-07	0	0	-99.4426	123.537	-0.910513	-43116.7	-22676.5	-157.765	146.315	0.209267	0.00613931	2	0.00154109	0	511432	3325.11
118	0	2.49335e-08	0	0	-160.834	-23.7544	-0.708319	9208.04	-52932.2	877.873	189.614	0.144817	0.0168062	2	0.00154109	0	0	83492.9
9	1	2.46723e-07	0	0	227.146	19.0061	-1.38122	-2549.21	40032.6	-90.4312	205.864	0.109066	0.0064244	2	0.00154109	0	0	8822.31
25	0	8.29797e-09	0	0	201.966	131.083	-4.05416	-23295.5	31696.4	584.877	220.346	0.109527	0.0218396	2	0.00154109	0	0	271675
7	1	2.55163e-07	0	0	-158.197	42.2658	-0.19936	-6871.97	-52430.8	225.968	184.909	0.172846	0.00432485	2	0.00154109	0	0	8112.3
29	0	9.88933e-08	0	0	-182.501	39.2348	4.34729	-10078.9	-48941.8	-1539.76	216.072	0.136155	0.0384461	2	0.00154109	0	0	22658.6
196	0	2.78553e-08	0	0	123.121	98.6433	2.44179	-26843.7	43503.6	-174.042	158.344	0.122285	0.0163706	2	0.00154109	0	0	68374
50	0	1.94539e-08	0	0	184.603	144.379	0.769275	-27282.2	30721.6	-485.276	226.014	0.0724953	0.0120826	2	0.00154109	0	0	116694
71	0	5.3614e-08	0	0	-87.9406	186.979	-1.13723	-41107.9	-22368.1	-336.052	229.989	0.11712	0.00931581	2	0.00154109	0	0	42835.6
