#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	47.9853	51.7982	-0.117938	-55958.7	51839.5	3.11575	70.6091	8.83096e-09	0.0016708	2	0.00154109	0	0	103653
3	1	3.16884e-08	0	0	-85.4675	-4.86602	-0.0577705	3938.1	-69164.1	-430.936	85.6059	7.16665e-09	0.00625697	2	0.00154109	0	0	78837.9
8	1	5.24443e-08	0	0	102.504	52.9874	0.384321	-27401.3	53006.9	109.372	115.39	3.35822e-09	0.00380168	4	0.00308217	0	0	31218.1
6	1	7.44882e-08	0	0	-205.684	153.587	0.1157	-23936.5	-32055.7	-35.1333	256.7	2.80659e-07	0.000987101	8	0.00616435	0	0	32751.6
9	1	6.18579e-08	0	0	6.52131	-190.109	-0.539521	46447.1	1593.28	-1.62034	190.222	2.26652e-09	0.00283649	8	0.00616435	0	0	33993.9
5	1	4.85037e-08	0	0	258.828	70.352	0.115806	-10265.6	37767.6	-132.002	268.219	4.43197e-07	0.00340025	16	0.0123287	0	0	51554.9
2	1	3.45672e-08	0	3.0035e-09	-455.108	-159.483	-1.14952	9653.03	-27545.9	-71.1493	482.244	3.65626e-09	0.00340938	32	0.0246574	0	0	96841.9
10	1	3.37953e-08	0	3.0035e-09	434.057	69.4035	-1.22683	-4826.64	30188.7	133.701	439.572	4.04052e-09	0.005188	32	0.0246574	0	0	94189.3
4	1	3.12756e-08	1.2014e-08	6.007e-09	-40.3937	1014.15	-1.41929	-20103.7	-800.697	27.1987	1014.95	5.31235e-10	0.00194498	64	0.0493148	0	0	154362
7	1	3.01412e-08	1.2014e-08	6.007e-09	524.346	-1640.09	3.97947	14713	4704.03	86.6436	1721.88	8.25245e-10	0.00606662	256	0.197259	0	0	208679
