#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-53.1418	-46.4725	0.132819	50219.5	-57426.6	-17.3698	70.5958	4.11767e-08	0.00189513	2	0.00154109	0	0	103692
3	1	3.16884e-08	0	0	31.5094	79.5452	0.514448	-64425.7	25519.6	107.504	85.5602	2.29234e-08	0.00620966	2	0.00154109	0	0	78922.2
8	1	5.24464e-08	0	0	-101.969	-53.1885	-0.371105	27642.3	-52993.2	-103.537	115.008	4.11041e-08	0.00366236	4	0.00308217	0	0	31104.2
6	1	7.81879e-08	0	0	251.416	-48.9175	0.356169	7649.12	39313.6	43.8728	256.129	7.26234e-06	0.00177022	8	0.00616435	0	0	31022.7
9	1	6.57007e-08	0	0	-170.281	83.7043	0.247634	-20528.1	-41760.2	-115.905	189.742	2.40945e-08	0.00281201	8	0.00616435	0	0	31840.9
5	1	8.06455e-08	0	0	-233.447	131	-0.334037	-19171.9	-34164.6	107.301	267.689	9.85228e-06	0.00300979	16	0.0123287	0	0	30821
2	1	5.84938e-08	0	3.0035e-09	468.978	110.865	1.00069	-6717.48	28415.3	75.1439	481.905	2.18693e-08	0.00330682	32	0.0246574	0	0	57320.3
10	1	5.32061e-08	0	3.0035e-09	438.34	-28.2463	-1.60431	1967.1	30519.9	115.018	439.253	3.0259e-08	0.00524247	32	0.0246574	0	0	59923.4
4	1	3.81381e-08	1.2014e-08	6.007e-09	-189.819	-996.787	1.69051	19766.9	-3764.28	-20.1489	1014.7	4.45331e-10	0.00194378	64	0.0493148	0	0	126655
7	1	3.07005e-08	1.2014e-08	6.007e-09	-1422.69	-969.531	-8.12149	8699.12	-12765.6	58.8908	1721.66	4.31864e-10	0.00606513	256	0.197259	0	0	204930
