#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
61	0	6.53858e-08	0	0	-18.8246	113.681	-0.426266	-54859.4	-10016.4	445.51	102.179	0.128778	0.00874922	2	0.00154109	0	0	23417.3
114	0	2.94687e-08	0	0	-103.439	-0.866368	-0.0250129	12018.2	-60861.2	-151.3	100.33	0.187993	0.00253915	2	0.00154109	0	0	51442.9
127	1	1.56223e-06	0	0	-54.8289	-47.7885	-0.017544	49458.3	-56748.3	6.12201	72.9597	0.00311996	0.000254557	2	0.00154109	0	132291	835.492
123	0	3.91425e-08	0	0	-112.012	16.0779	1.34206	-15724.1	-61486.4	594.922	127.09	0.153161	0.0143865	2	0.00154109	0	0	43951.2
58	0	4.08567e-08	0	0	111.733	30.9385	0.206978	-26449.6	56140.1	-852.778	126.982	0.18981	0.0137516	2	0.00154109	0	0	41695.8
42	0	2.62633e-08	0	0	125.908	9.20948	0.629398	-11628.6	54337.5	-214.911	120.099	0.146447	0.00593118	2	0.00154109	0	0	63136.1
98	0	8.15298e-09	0	0	48.5674	-135.444	-0.363499	47643.2	26392	471.538	149.724	0.165421	0.00873329	2	0.00154109	0	0	227469
195	0	4.75805e-08	0	0	26.5246	106.821	-3.68455	-64325.2	7759.56	5575.14	127.102	0.182415	0.0888506	2	0.00154109	0	0	35738.6
201	1	2.08116e-07	0	0	25.3607	128.493	-0.512358	-56163.6	18981.6	-548.052	148.918	0.17708	0.00963806	2	0.00154109	34298.6	0	8920.18
102	0	4.51294e-07	0	0	-57.6081	160.587	0.118897	-43953.2	-20204.8	9.90028	165.917	0.090815	0.000745878	2	0.00154109	0	596782	4325.01
92	0	1.51775e-08	0	0	-10.9665	205.726	-0.194691	-42046	-4357.45	118.272	186.612	0.11527	0.00291175	2	0.00154109	0	0	136780
167	0	5.533e-07	0	0	-93.9719	-130.043	-0.173652	43668.1	-20513.6	205.703	147.063	0.205925	0.00427388	2	0.00154109	0	511432	3329.56
118	0	2.49335e-08	0	0	-97.3757	-134.119	0.390346	40212.4	-34337.8	694.571	190.107	0.15007	0.0132012	2	0.00154109	0	0	84023.4
