0	107.51607783527382	0.4411102811585049	1.5946267810184377e-07	3.4202460852160268e-09	3.4202460852160268e-09	352.3929976339981	297.9891569914548	1.7856900779275502e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015553493984612143
1	107.95763057372153	0.4429218562877743	1.5793138610966992e-07	3.385235451624151e-09	3.385235451624151e-09	350.96474988729165	300.44177834007	1.7747459293587063e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015585399218206553
2	108.40099670440559	0.4447408712899942	1.5641479884460347e-07	3.3505831970593886e-09	3.3505831970593886e-09	349.54229082435495	302.9145861664073	1.7638688553563716e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015617369899727437
3	108.84618367466153	0.4465673567196299	1.549127750997418e-07	3.3162856530497957e-09	3.3162856530497957e-09	348.1255969836704	305.40774661675306	1.7530584448335222e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015649406163429604
4	109.29319896241006	0.44840134325662956	1.5342517502416703e-07	3.282339188674971e-09	3.282339188674971e-09	346.7146449988095	307.9214272048164	1.742314289222605e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015681508143843264
5	109.74205007628252	0.4502428617069393	1.5195186010992532e-07	3.248740210181676e-09	3.248740210181676e-09	345.3094115980483	310.45579682310085	1.7316359824600998e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015713675975774596
6	110.19274455574717	0.45209194300302064	1.504926931791301e-07	3.21548516060337e-09	3.21548516060337e-09	343.9098736039827	313.0110257541794	1.7210231209711713e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015745909794306304
7	110.64528997123567	0.45394861820437027	1.4904753837119005e-07	3.182570519383662e-09	3.182570519383662e-09	342.5160079331468	315.58728568213485	1.7104753036544152e-14	-1	-0.9909208455929187	0	0.0	0.0	0.01577820973479819
8	111.0996939242704	0.4558129184980415	1.476162611301591e-07	3.1499928020035967e-09	3.1499928020035967e-09	341.12779159563183	318.1847497040802	1.6999921318667007e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015810575932887722
9	111.55596404759207	0.4576848751991687	1.4619872819220805e-07	3.117748559612767e-09	3.117748559612767e-09	339.74520169470696	320.80359234186216	1.6895732094081026e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015843008524490613
10	112.01410800528792	0.45956451975149243	1.447948075732169e-07	3.0858343786642038e-09	3.0858343786642038e-09	338.36821542644185	323.4439895537472	1.6792181425069295e-14	-1	-0.9909208455929187	0	0.0	0.0	0.01587550764580137
11	112.47413349292046	0.46145188372788826	1.4340436855648597e-07	3.0542468805529976e-09	3.0542468805529976e-09	336.99681007933054	326.10611874618786	1.6689265398048398e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015908073433293896
12	112.93604823765678	0.46334699883089703	1.4202728168056484e-07	3.0229827212586198e-09	3.0229827212586198e-09	335.63096303391626	328.790158785869	1.6586980123420516e-14	-1	-0.9909208455929187	0	0.0	0.0	0.015940706023722027
13	113.3998599983983	0.46524989689325724	1.406634187271986e-07	2.992038590990907e-09	2.992038590990907e-09	334.27065176241933	331.49629001155955	1.6485321735426416e-14	-1	-0.9909208455929187	0	0.0	0.0	0.01597340555412014
14	113.86557656591104	0.4671606098784395	1.3931265270938986e-07	2.961411213839677e-09	2.961411213839677e-09	332.9158538283651	334.22469424639894	1.638428639199936e-14	-1	-0.9909208455929187	0	0.0	0.0	0.0160061721618037
15	114.33320576295668	0.46907916988118403	1.3797485785957467e-07	2.9310973474279083e-09	2.9310973474279083e-09	331.56654688621325	336.9755548099831	1.6283870274619885e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016039005984369872
16	114.80275544442371	0.47100560912803924	1.3664990961791309e-07	2.901093782568501e-09	2.901093782568501e-09	330.22270868099076	339.7490565307595	1.6184069588171513e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016071907159698046
17	115.27423349745956	0.4729399599779033	1.3533768462069125e-07	2.8713973429245223e-09	2.8713973429245223e-09	328.8843170479233	342.54538575842173	1.608488056079728e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016104875825950476
18	115.74764784160304	0.4748822549225677	1.3403806068883515e-07	2.842004884672949e-09	2.842004884672949e-09	327.55134991207035	345.3647303763959	1.59862994437572e-14	-1	-0.9909208455929187	0	0.0	0.0	0.01613791212157282
19	116.22300642891723	0.47683252658726266	1.327509168165353e-07	2.8129132961718497e-09	2.8129132961718497e-09	326.2237852879616	348.20727981454405	1.5888322511286616e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016171016185294717
20	116.70031724412328	0.47879080773120575	1.3147613315997923e-07	2.784119497630958e-09	2.784119497630958e-09	324.90160127923315	351.0732250618158	1.579094606045533e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016204188156130422
21	117.17958830473438	0.4807571312481518	1.3021359102619376e-07	2.755620440785639e-09	2.755620440785639e-09	323.5847760782672	353.962758679095	1.5694166411027706e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016237428173379316
22	117.66082766119047	0.48273153016694526	1.2896317286199325e-07	2.727413108574181e-09	2.727413108574181e-09	322.27328796583237	356.87607481220573	1.5597979905323545e-14	-1	-0.9909208455929187	0	0.0	0.0	0.01627073637662655
23	118.14404339699345	0.48471403765207544	1.277247622430346e-07	2.699494514818393e-09	2.699494514818393e-09	320.96711531072486	359.8133692048443	1.5502382908079858e-14	-1	-0.9909208455929187	0	0.0	0.0	0.016304112905743608
