#r [R_J]	sigma [M_J/R_J^2]	T [K]
8.41196654033	4.2793441771849514e-07	1379.5065640706878
8.51738530508	4.200705678887853e-07	1383.3633184644991
8.6241251778	4.123527627914238e-07	1387.2431702565882
8.7322027146	4.0477826243651525e-07	1391.146205359957
8.84163467909	3.9734437873403503e-07	1395.072510111307
8.95243804497	3.900484745020372e-07	1399.0221712727948
9.06462999862	3.8288796249396497e-07	1402.9952760337965
9.17822794184	3.758603044446995e-07	1406.9919120126815
9.29324949449	3.689630101349787e-07	1411.012167258593
9.40971249723	3.621936364738317e-07	1415.0561302532358
9.52763501432	3.561872431964943e-07	1419.123889912675
9.6470353364	3.5028540505621795e-07	1423.2155355891405
9.76793198332	3.457842404908271e-07	1427.3311570728408
9.89034370702	3.413409166503328e-07	1431.4708445937863
10.0142894944	3.369546902614065e-07	1435.6346888236194
10.1397885705	3.326248276021706e-07	1439.8227808774477
10.2668604009	3.283506043794559e-07	1444.0352123157058
10.3955246955	3.2413130560763534e-07	1448.2720751459917
10.5258014111	3.1996622548901593e-07	1452.5334618249499
10.6577107545	3.158546672957696e-07	1456.8194652601287
10.7912731858	3.117959432533753e-07	1461.1301788118722
10.9265094214	3.077893744255661e-07	1465.4656962952051
11.0634404376	3.0383429060074905e-07	1469.8261119817341
11.2020874732	2.999300301798904e-07	1474.211520601553
11.3424720335	2.960759400658344e-07	1478.6220173451616
11.4846158932	2.9227137555405094e-07	1483.057697865387
11.6285410996	2.885157002247844e-07	1487.5186582793206
11.7742699768	2.8480828583658807e-07	1492.0049951702604
11.9218251282	2.8114851222122807e-07	1496.51680558966
12.0712294408	2.7753576717993567e-07	1486.8439104922577
12.2225060883	2.7396944638099633e-07	1477.238716928579
12.3756785347	2.70448953258652e-07	1467.700735136652
12.5307705382	2.669736989133023e-07	1458.2294789426498
12.6878061547	2.6354310201299155e-07	1448.824465734484
12.8468097415	2.601565886961569e-07	1439.4852164355814
13.0078059613	2.568135924756323e-07	1430.2112554788646
13.1708197857	2.5351355414387884e-07	1421.0021107809193
13.3358764994	2.502559216794398e-07	1411.8573137163517
13.5030017038	2.470401501545929e-07	1402.7763990923372
13.6722213213	2.4386570164419253e-07	1393.7589051233558
13.843561599	2.4073204513568173e-07	1384.8043734061134
14.0170491131	2.3763865644026006e-07	1375.9123488946477
14.1927107727	2.3458501810519553e-07	1367.0823798756207
14.3705738242	2.3157061932726078e-07	1358.3140179437883
14.5506658555	2.2859495586728316e-07	1349.6068179776544
14.7330148001	2.2565752996579195e-07	1340.9603381153047
14.9176489417	2.2275785025975007e-07	1332.3741397304154
15.1045969184	2.1989543170035776e-07	1323.8477874084429
15.2938877271	2.1706979547190754e-07	1315.380848922986
15.4855507282	2.1428046891168775e-07	1306.972895212324
15.67961565	2.1152698543091076e-07	1298.6235003561262
15.8761125935	2.0880888443666163e-07	1290.3322415523364
16.0750720367	2.0612571125484457e-07	1282.098699094223
16.2765248396	2.0347701705412498e-07	1273.9224563476025
16.480502249	2.008623587708445e-07	1265.8030997282294
16.6870359033	1.9828129903490443e-07	1257.7402186793513
16.8961578374	1.9573340609659912e-07	1249.7334056494326
17.1079004876	1.932182537543902e-07	1241.7822560700404
17.3222966966	1.9073542128361039e-07	1233.8863683338927
17.539379719	1.882844933660817e-07	1226.0453437730703
17.7591832257	1.8586506002063842e-07	1218.2587866373897
17.9817413101	1.8347671653454454e-07	1210.526304072932
18.2070884923	1.8111906339578963e-07	1202.8475061007334
18.4352597255	1.7879170622625867e-07	1195.2220055956338
18.6662904005	1.764942557157559e-07	1187.6494182652757
18.900216352	1.742263275568813e-07	1180.1293626292643
19.1370738634	1.7198754238073977e-07	1172.6614599984778
19.3768996733	1.6977752569348096e-07	1165.2453344545304
19.6197309801	1.675959078136494e-07	1157.8806128293888
19.8656054489	1.6544232381034391e-07	1150.566924685135
20.1145612166	1.633164134421706e-07	1143.3039022938829
20.3666368979	1.6121782109697854e-07	1136.0911806178397
20.6218715917	1.5914619573237339e-07	1128.928397289516
20.8803048867	1.5710119081699136e-07	1121.81519259208
21.1419768677	1.5508246427253076e-07	1114.7512094398598
21.406928122	1.5308967841652872e-07	1107.7360933589855
21.6751997454	1.5112249990587003e-07	1100.7694924681755
21.9468333488	1.4918059968102605e-07	1093.8510574596671
22.2218710645	1.4726365291100685e-07	1086.9804415802832
22.5003555528	1.4537133893902313e-07	1080.1573006126416
22.7823300088	1.4350334122884488e-07	1073.3812928565017
23.0678381687	1.4165934731185024e-07	1066.6520791102494
23.3569243168	1.3983904873475402e-07	1059.9693226525171
23.6496332925	1.3804214100800866e-07	1053.3326892239418
23.9460104972	1.3626832355486894e-07	1046.7418470090543
24.2461019009	1.345172996611086e-07	1040.1964666183042
24.5499540501	1.3278877642538645e-07	1033.6962210702177
24.8576140745	1.310824647102477e-07	1027.2407857736844
25.1691296943	1.2939807909375689e-07	1020.8298385103775
25.4845492278	1.2773533782175087e-07	1014.4630594173024
25.803921599	1.260939627607058e-07	1008.1401309694733
26.1272963447	1.2447367935121126e-07	1001.8607379627181
26.4547236227	1.228742165620392e-07	995.6245674966118
26.7862542193	1.2129530684480657e-07	989.4313089575314
27.1219395574	1.197366860892178e-07	983.2806540018394
27.4618317042	1.181980935788844e-07	977.1722965391918
27.8059833794	1.1667927194771116e-07	971.1059327159646
28.1544479633	1.1517996713684291e-07	965.0812608988069
28.5072795054	1.1369992835216543e-07	959.0979816583144
28.8645327324	1.1223890802235098e-07	953.1557977528207
29.2262630569	1.1079666175744515e-07	947.2544141123117
29.5925265857	1.0937294830798317e-07	941.393537822455
29.9633801292	1.0796752952463385e-07	935.5728781087502
30.3388812092	1.0658017031836133e-07	929.7921463207944
30.7190880688	1.0521063862109857e-07	924.0510559166629
31.1040596807	1.0385870534692653e-07	918.3493224474072
31.4938557569	1.0252414435375163e-07	912.6866635416654
31.8885367575	1.0120673240547697e-07	907.0627988903868
32.2881639004	9.990624913465819e-08	901.4774502316689
32.6927991707	9.862247700564026e-08	895.9303413357065
33.1025053302	9.735520127816732e-08	890.4211979898514
33.5173459272	9.610420997146045e-08	884.9497479837815
33.9373853067	9.486929382875783e-08	879.515721094782
34.3626886196	9.365024628230858e-08	874.1188490731306
34.7933218337	9.244686341881876e-08	868.7588656275941
35.2293517432	9.125894394533955e-08	863.4355064110316
35.6708459796	9.008628915559531e-08	858.148509006101
36.1178730217	8.892870289674316e-08	852.8976129110736
36.5705022067	8.77859915365601e-08	847.6825595257529
37.0288037407	8.665796393105235e-08	842.5030921374962
37.4928487094	8.554443139247977e-08	837.3589559073388
37.9627090898	8.444520765779294e-08	832.2498978562234
38.4384577604	8.336010885747342e-08	827.1756668513265
38.9201685134	8.228895348477688e-08	822.1360135924899
39.4079160655	8.123156236537001e-08	817.1306905987495
39.90177607	8.018775862735768e-08	812.1594521949642
40.401825128	7.915736767169626e-08	807.2220544985428
40.9081408009	7.814021714298565e-08	802.3182554062706
41.4208016218	7.713613690063849e-08	797.4478145812305
41.939887108	7.614495899041772e-08	792.6104934398219
42.4654777736	7.516651761634173e-08	787.8060551388754
42.9976551414	7.420064911294977e-08	783.034264562862
43.536501756	7.324719191792365e-08	778.2948883111959
44.0821011964	7.230598654506161e-08	773.5876946856336
44.634538089	7.137687555759912e-08	768.9124536777613
45.1938981207	7.045970354187305e-08	764.2689369565788
45.7602680523	6.95543170813235e-08	759.6569178561734
46.3337357319	6.866056473083097e-08	755.0761713634831
46.9143901085	6.777829699138158e-08	750.526474106152
47.5023212457	6.690736628505926e-08	746.007604340475
48.097620336	6.604762693035926e-08	741.51934193943
48.7003797145	6.519893511781756e-08	737.0614683807992
49.3106928734	6.436114888595523e-08	732.6337667353787
49.928654477	6.35341280975305e-08	728.2360216552725
50.5543603753	6.271773441609679e-08	723.8680193622765
51.1879076199	6.191183128286203e-08	719.5295476363441
51.8293944787	6.111628389384451e-08	715.2203958041393
52.4789204507	6.033095917732335e-08	710.9403547276743
53.1365862822	5.955572577157808e-08	706.6892167930284
53.802493982	5.879045400291448e-08	702.4667758991532
54.476746837	5.803501586397266e-08	698.2728274467579
55.1594494288	5.728928499231434e-08	694.1071683272776
55.8507076495	5.655313664928454e-08	689.969596911922
56.5506287183	5.5826447699145726e-08	685.8599130408073
57.2593211978	5.5109096588479566e-08	681.7779180121635
57.9768950116	5.440096332585334e-08	677.7234145716259
58.7034614604	5.370192946174816e-08	673.6962069016033
59.4391332399	5.301187806874463e-08	669.6961006107248
60.1840244581	5.23306937219632e-08	665.7229027233635
60.9382506531	5.165826247975624e-08	661.77642166924
61.7019288108	5.0994471864647594e-08	657.856467273099
62.4751773832	5.0339210844518e-08	653.9628507444648
63.2581163067	4.9692369814031016e-08	650.0953846674711
64.0508670208	4.9053840576298975e-08	646.2538829907651
64.8535524869	4.8423516324783404e-08	642.4381610174878
65.6662972072	4.7801291625429146e-08	638.6480353953264
66.4892272443	4.7187062399026777e-08	634.8833241066402
67.3224702407	4.658072590380277e-08	631.143846458661
68.1661554383	4.5982180718232984e-08	627.4294230737628
69.0204136989	4.539132672407684e-08	623.7398758798055
69.8853775239	4.4808065089629834e-08	620.0750281005496
70.7611810756	4.42322982531909e-08	616.4347042461396
71.6479601975	4.366392990674252e-08	612.8187301036594
72.5458524353	4.3102864979840774e-08	609.2269327277568
73.4549970586	4.254900962371151e-08	605.6591404313382
74.3755350824	4.2002271195552046e-08	602.1151827763264
75.3076092886	4.146255824303358e-08	598.5948905644959
76.2513642489	4.092978048900359e-08	595.0980958283669
77.2069463463	4.0403848816384185e-08	591.6246318221723
78.1745037986	3.988467525326488e-08	588.1743330128866
79.1541866808	3.9372172958186816e-08	584.7470350713246
80.146146949	3.886625620561597e-08	581.3425748633039
81.1505384632	3.8366840371603416e-08	577.9607904408749
82.1675170119	3.787384191962934e-08	574.6015210336085
83.1972403358	3.738717838662942e-08	571.2646070399572
84.2398681524	3.690676836920057e-08	567.9498900186745
85.2955621808	3.6432531509983826e-08	564.6572126802974
86.3644861668	3.5964388484222566e-08	561.3864188786931
87.4468059081	3.550226098649299e-08	558.1373536026686
88.5426892805	3.504607171760581e-08	554.9098629676396
89.6523062633	3.4595744371675296e-08	551.7037942073631
90.7758289662	3.4151203623355495e-08	548.5189956657302
91.9134316555	3.3712375115239674e-08	545.3553167886181
93.0652907818	3.327918544542227e-08	542.2126081158053
94.2315850067	3.2851562155220304e-08	539.0907212729414
95.4124952308	3.242943371705262e-08	535.989508963581
96.6082046218	3.2012729522475134e-08	532.9088249612731
97.818898643	3.160137987036956e-08	529.8485241017122
99.0447650816	3.1195315955284076e-08	526.8084622749401
100.285994078	3.079446985592363e-08	523.7884964176143
101.542778157	3.03987745237884e-08	520.7884845053269
102.815312254	3.000816377195814e-08	517.8082855449834
104.103793748	2.9622572264020698e-08	514.8477595672332
105.408422492	2.9241935503142534e-08	511.90676761896316
106.729400843	2.8866189821280048e-08	508.985171755839
108.066933696	2.8495272368529608e-08	506.08283503490725
109.42122851	2.8129121102613835e-08	503.19962150724666
110.792495346	2.776767477850375e-08	500.33539621067814
112.180946899	2.7410872938173704e-08	497.49002516252773
113.586798526	2.7058655900488224e-08	494.6633753524389
115.010268287	2.6710964751219e-08	491.85531473524145
116.45157697	2.6367741333189557e-08	489.0657122238739
117.910948133	2.6028928236547243e-08	486.294437682355
119.388608136	2.569446878915986e-08	483.54136191880764
120.884786174	2.536430704713566e-08	480.8063566785348
122.399714316	2.503838778546545e-08	478.0892946371474
123.933627537	2.4716656488784718e-08	475.39004939374126
125.486763758	2.439905934225443e-08	472.70849546412455
127.059363882	2.4085543222559275e-08	470.0445082740946
128.651671832	2.3776055689021348e-08	467.39796415276606
130.263934584	2.347054497482801e-08	464.768740325948
131.896402213	2.316895997837283e-08	462.1567149095664
133.549327927	2.287125025470721e-08	459.5617669031378
135.222968106	2.257736600710238e-08	456.98377618329414
136.917582343	2.228725807871964e-08	454.42262349734744
138.633433486	2.200087794438749e-08	451.8781904569089
140.370787676	2.17181777024848e-08	449.3503595315508
142.129914388	2.1439110066927785e-08	446.8390140425191
143.911086477	2.1163628359260432e-08	444.3440381564868
145.714580214	2.08916865008462e-08	441.865316879359
147.540675334	2.0623239005160418e-08	439.40273605011794
149.389655079	2.0358240970181287e-08	436.9561823347201
151.261806237	2.009664807087902e-08	434.52554322003164
153.157419194	1.9838416551801436e-08	432.11070700781215
155.076787973	1.958350321975467e-08	429.711562808741
157.020210281	1.9331865436578116e-08	427.3280005364915
158.987987558	1.9083461112012045e-08	424.9599109018419
160.980425019	1.8838248696657116e-08	422.6071854068357
162.997831707	1.859618717502412e-08	420.2697163389828
165.040520535	1.8357236058673118e-08	417.9473967655021
167.10880834	1.8121355379440874e-08	415.6401205276096
169.203015927	1.7888505682755056e-08	413.34778223484483
171.323468124	1.765864802103463e-08	411.0702772594418
173.470493828	1.743174394717487e-08	408.80750173074097
175.644426059	1.7207755508116168e-08	406.5593525296406
177.845602007	1.6986645238495415e-08	404.325727283091
180.074363093	1.676837615437911e-08	402.1065243586289
182.331055013	1.655291174707686e-08	399.9016428589507
184.616027796	1.634021597703439e-08	397.7109826165271
186.929635858	1.6130253267805154e-08	395.5344441882573
189.272238056	1.5922988500099276e-08	393.37192885016145
191.644197745	1.571838700590897e-08	391.2233385921131
194.045882833	1.5516414562709604e-08	389.088576112611
196.477665838	1.5317037387735042e-08	386.9675448135869
198.939923948	1.5120222132326846e-08	384.8601487952547
201.433039077	1.492593587635574e-08	382.7662928509958
203.957397924	1.4734146122715101e-08	380.68588246228154
206.513392036	1.454482079188494e-08	378.61882379363465
209.101417867	1.4357928216565952e-08	376.565023687627
211.721876838	1.4173437136382384e-08	374.52438965991325
214.3751754	1.3991316692652955e-08	372.49682989430266
217.0617251	1.3811536423229128e-08	370.4822532378665
219.781942641	1.363406625739955e-08	368.48056919608075
222.536249948	1.3458876510860055e-08	366.4916879280056
225.325074234	1.3285937880748247e-08	364.5155202415003
228.148848066	1.3115221440741954e-08	362.5519775884724
231.008009432	1.2946698636220643e-08	360.60097206016246
233.903001808	1.278034127948905e-08	358.66241638246436
236.834274229	1.2616121545062026e-08	356.73622391127793
239.802281355	1.2454011965010173e-08	354.8223086278979
242.807483547	1.229398542436528e-08	352.9205851344358
245.850346933	1.2136015156584565e-08	351.0309686492754
248.931343483	1.1980074739073535e-08	349.1533750025617
252.050951082	1.1826138088766097e-08	347.28772063172414
255.209653603	1.1674179457761619e-08	345.4339225770307
258.407940984	1.1524173429018092e-08	343.5918984771766
261.646309303	1.1376094912100424e-08	341.7615665649048
264.925260853	1.1229919138983624e-08	339.94284566265827
268.245304224	1.1085621659909763e-08	338.13565517826464
271.606954379	1.0943178339298171e-08	336.33991510065334
275.010732734	1.080256535170831e-08	334.5555459956023
278.457167238	1.0663759177854398e-08	332.7824690015186
281.946792461	1.0526736600671285e-08	331.0206058252475
285.480149666	1.0391474701430891e-08	329.26987873791404
289.057786904	1.0257950855908632e-08	327.5302105707946
292.680259092	1.0126142730598891e-08	325.8015247112196
296.348128101	9.996028278979367e-09	324.08374509850444
300.061962845	9.867585737823275e-09	322.37679621991293
303.822339366	9.740793623558964e-09	320.6806031066483
307.629840926	9.615630728676331e-09	318.99509132987475
311.485058095	9.492076118179494e-09	317.3201869967679
315.388588846	9.370109126084824e-09	315.6558167465953
319.341038644	9.249709351964209e-09	314.0019077468233
323.343020543	9.130856657532663e-09	312.3583876892559
327.395155279	9.013531163279749e-09	310.72518478619895
331.498071367	8.897713245144263e-09	309.10222776665455
335.652405201	8.783383531231757e-09	307.48944587254266
339.858801145	8.67052289857417e-09	305.8867688549507
344.117911644	8.559112469931083e-09	304.29412697041016
348.430397316	8.449133610632189e-09	302.71145097720205
352.796927058	8.340567925460144e-09	301.1386721316875
357.218178151	8.233397255573637e-09	299.5757221846675
361.694836362	8.127603675470006e-09	298.02253337776716
366.227596055	8.023169489986705e-09	296.47903843984875
370.817160292	7.920077231341555e-09	294.94517058344945
375.464240948	7.818309656210788e-09	293.4208635012467
380.169558818	7.717849742844819e-09	291.9060513625475
384.933843733	7.618680688220987e-09	290.4006688098067
389.757834665	7.520785905232876e-09	288.9046509551672
394.642279853	7.42414901991592e-09	287.4179333770283
399.587936907	7.328753868708327e-09	285.94045211663877
404.595572936	7.2345844957475354e-09	284.47214367471383
409.665964659	7.141625150201236e-09	283.0129450080781
414.799898532	7.049860283632715e-09	281.56279352633317
419.998170864	6.959274547400132e-09	280.1216270885492
425.261587945	6.8698527900890626e-09	278.6893839999808
430.590966168	6.781580054978183e-09	277.26600300880824
435.98713216	6.694441577537421e-09	275.8514233029007
441.450922904	6.608422782958406e-09	274.44558450660486
446.983185874	6.523509283716384e-09	273.0484266775567
452.584779163	6.439686877163725e-09	271.65989030351636
458.256571619	6.356941543154224e-09	270.2799162992264
463.999442978	6.275259441697999e-09	268.908446003294
469.814284002	6.194626910646414e-09	267.5454211750947
475.701996613	6.115030463406852e-09	266.1907839916996
481.663494038	6.036456786686869e-09	264.8444770448258
487.69970095	5.958892738267198e-09	263.5064433378078
493.811553606	5.882325344803553e-09	262.17662628259245
