#r [R_J]	sigma [M_J/R_J^2]	T [K]
21.978978979	8.738445002571781e-07	1665.627967405323
22.4784784785	8.703443367296929e-07	1664.1601301629844
22.977977978	8.668441732022077e-07	1662.6922929206457
23.4774774775	8.633440096747224e-07	1661.224455678307
23.976976977	8.598438461472372e-07	1659.7566184359682
24.4764764765	8.56343682619752e-07	1658.2887811936296
24.975975976	8.528435190922668e-07	1656.820943951291
25.4754754755	8.493433555647816e-07	1655.3531067089523
25.974974975	8.458431920372963e-07	1653.8852694666134
26.4744744745	8.423430285098111e-07	1652.4174322242748
26.973973974	8.388428649823259e-07	1650.9495949819361
27.4734734735	8.353427014548407e-07	1649.4817577395975
27.972972973	8.318425379273554e-07	1648.0139204972588
28.4724724725	8.283423743998702e-07	1646.5460832549202
28.971971972	8.24842210872385e-07	1645.0782460125815
29.4714714715	8.213420473448998e-07	1643.6104087702427
29.970970971	8.178418838174147e-07	1642.142571527904
30.4704704705	8.143417202899293e-07	1640.6747342855654
30.96996997	8.108415567624441e-07	1639.2068970432267
31.4694694695	8.073413932349589e-07	1637.739059800888
31.968968969	8.038412297074737e-07	1636.2712225585492
32.4684684685	8.003410661799884e-07	1634.8033853162106
32.967967968	7.968409026525032e-07	1633.335548073872
33.4674674675	7.933407391250181e-07	1631.8677108315333
33.966966967	7.898405755975329e-07	1630.3998735891946
34.4664664665	7.863404120700477e-07	1628.932036346856
34.965965966	7.828402485425623e-07	1627.4641991045173
35.4654654655	7.793400850150772e-07	1625.9963618621784
35.964964965	7.758399214875919e-07	1624.5285246198398
36.4644644645	7.723397579601067e-07	1623.0606873775012
36.963963964	7.688395944326216e-07	1621.5928501351625
37.4634634635	7.653394309051363e-07	1620.1250128928239
37.962962963	7.618392673776511e-07	1618.657175650485
38.4624624625	7.583391038501659e-07	1617.1893384081463
38.961961962	7.548389403226807e-07	1615.7215011658077
39.4614614615	7.513387767951955e-07	1614.253663923469
39.960960961	7.478386132677102e-07	1612.7858266811304
40.4604604605	7.44338449740225e-07	1611.3179894387918
40.95995996	7.408382862127399e-07	1609.850152196453
41.4594594595	7.373381226852546e-07	1608.3823149541142
41.958958959	7.338379591577694e-07	1606.9144777117756
42.4584584585	7.303377956302841e-07	1605.446640469437
42.957957958	7.26837632102799e-07	1603.9788032270983
43.4574574575	7.233374685753138e-07	1602.5109659847594
43.956956957	7.198373050478285e-07	1601.0431287424208
44.4564564565	7.163371415203433e-07	1599.5752915000821
44.955955956	7.128369779928581e-07	1598.1074542577435
45.4554554555	7.093368144653729e-07	1596.6396170154048
45.954954955	7.058366509378877e-07	1595.1717797730662
46.4544544545	7.023364874104024e-07	1593.7039425307275
46.953953954	6.988363238829171e-07	1592.2361052883887
47.4534534535	6.95336160355432e-07	1590.76826804605
47.952952953	6.918359968279468e-07	1589.3004308037114
48.4524524525	6.883358333004615e-07	1587.8325935613727
48.951951952	6.848356697729763e-07	1586.364756319034
49.4514514515	6.813355062454911e-07	1584.8969190766954
49.950950951	6.778353427180059e-07	1583.4290818343566
50.4504504505	6.743351791905207e-07	1581.961244592018
50.9499499499	6.708350156630354e-07	1580.4934073496793
51.4494494494	6.673348521355502e-07	1579.0255701073406
51.9489489489	6.63834688608065e-07	1577.557732865002
52.4484484484	6.603345250805798e-07	1576.0898956226633
52.9479479479	6.568343615530945e-07	1574.6220583803247
53.4474474474	6.533341980256093e-07	1573.1542211379858
53.9469469469	6.498340344981241e-07	1571.6863838956472
54.4464464464	6.463338709706389e-07	1570.2185466533085
54.9459459459	6.428337074431537e-07	1568.7507094109699
55.4454454454	6.393335439156684e-07	1567.282872168631
55.9449449449	6.358333803881832e-07	1565.8150349262924
56.4444444444	6.32333216860698e-07	1564.3471976839537
56.9439439439	6.288330533332128e-07	1562.879360441615
57.4434434434	6.253328898057276e-07	1561.4115231992764
57.9429429429	6.218327262782423e-07	1559.9436859569378
58.4424424424	6.183325627507572e-07	1558.4758487145991
58.9419419419	6.148323992232719e-07	1557.0080114722603
59.4414414414	6.113322356957868e-07	1555.5401742299216
59.9409409409	6.078320721683015e-07	1554.072336987583
60.4404404404	6.043319086408162e-07	1552.6044997452443
60.9399399399	6.008317451133311e-07	1551.1366625029057
61.4394394394	5.973315815858458e-07	1549.6688252605668
61.9389389389	5.938314180583606e-07	1548.2009880182281
62.4384384384	5.903312545308754e-07	1546.7331507758895
62.9379379379	5.868310910033902e-07	1545.2653135335509
63.4374374374	5.833309274759051e-07	1543.7974762912122
63.9369369369	5.798307639484198e-07	1542.3296390488736
64.4364364364	5.763306004209345e-07	1540.861801806535
64.9359359359	5.728304368934494e-07	1539.393964564196
65.4354354354	5.693302733659641e-07	1537.9261273218574
65.9349349349	5.658301098384789e-07	1536.4582900795187
66.4344344344	5.623299463109936e-07	1534.99045283718
66.9339339339	5.588297827835085e-07	1533.5226155948415
67.4334334334	5.553296192560232e-07	1532.0547783525026
67.9329329329	5.518294557285381e-07	1530.586941110164
68.4324324324	5.483292922010529e-07	1529.1191038678253
68.9319319319	5.448291286735675e-07	1527.6512666254866
69.4314314314	5.413289651460824e-07	1526.183429383148
69.9309309309	5.378288016185972e-07	1524.7155921408093
70.4304304304	5.34328638091112e-07	1523.2477548984707
70.9299299299	5.308284745636268e-07	1521.7799176561318
71.4294294294	5.273283110361415e-07	1520.3120804137932
71.9289289289	5.238281475086563e-07	1518.8442431714545
72.4284284284	5.203279839811711e-07	1517.376405929116
72.9279279279	5.168278204536859e-07	1515.908568686777
73.4274274274	5.133276569262006e-07	1514.4407314444384
73.9269269269	5.098274933987154e-07	1512.9728942020997
74.4264264264	5.063273298712302e-07	1511.505056959761
74.9259259259	5.02827166343745e-07	1510.0372197174224
75.4254254254	4.993270028162598e-07	1508.5693824750838
75.9249249249	4.958268392887745e-07	1507.1015452327451
76.4244244244	4.923266757612893e-07	1505.6337079904065
76.9239239239	4.888265122338041e-07	1504.1658707480676
77.4234234234	4.853263487063189e-07	1502.698033505729
77.9229229229	4.818261851788336e-07	1501.2301962633903
78.4224224224	4.783260216513484e-07	1499.7623590210517
78.9219219219	4.748258581238632e-07	1498.294521778713
79.4214214214	4.7132569459637803e-07	1496.8266845363742
79.9209209209	4.678255310688928e-07	1495.3588472940355
80.4204204204	4.643253675414076e-07	1493.8910100516969
80.9199199199	4.6082520401392236e-07	1492.4231728093582
81.4194194194	4.5732504048643714e-07	1490.9553355670196
81.9189189189	4.538248769589519e-07	1489.487498324681
82.4184184184	4.5032471343146675e-07	1488.0196610823423
82.9179179179	4.4682454990398147e-07	1486.5518238400034
83.4174174174	4.4332438637649625e-07	1485.0839865976648
83.9169169169	4.3982422284901103e-07	1483.6161493553261
84.4164164164	4.3632405932152586e-07	1482.1483121129875
84.9159159159	4.3282389579404064e-07	1480.6804748706486
85.4154154154	4.2932373226655536e-07	1479.21263762831
85.9149149149	4.258235687390702e-07	1477.7448003859713
86.4144144144	4.223234052115849e-07	1476.2769631436327
86.9139139139	4.1882324168409975e-07	1474.809125901294
87.4134134134	4.153230781566145e-07	1473.3412886589554
87.9129129129	4.118229146291293e-07	1471.8734514166167
88.4124124124	4.083227511016441e-07	1470.4056141742778
88.9119119119	4.048225875741589e-07	1468.9377769319392
89.4114114114	4.0132242404667363e-07	1467.4699396896006
89.9109109109	3.978222605191884e-07	1466.002102447262
90.4104104104	3.943220969917032e-07	1464.5342652049233
90.9099099099	3.90821933464218e-07	1463.0664279625844
91.4094094094	3.873217699367328e-07	1461.5985907202457
91.9089089089	3.838216064092475e-07	1460.130753477907
92.4084084084	3.8032144288176235e-07	1458.6629162355684
92.9079079079	3.768212793542771e-07	1457.1950789932298
93.4074074074	3.7332111582679196e-07	1455.7272417508912
93.9069069069	3.698209522993067e-07	1454.2594045085525
94.4064064064	3.663207887718214e-07	1452.7915672662139
94.9059059059	3.6282062524433624e-07	1451.323730023875
95.4054054054	3.59320461716851e-07	1449.8558927815363
95.9049049049	3.558202981893658e-07	1448.3880555391977
96.4044044044	3.523201346618806e-07	1446.920218296859
96.9039039039	3.4881997113439535e-07	1445.4523810545202
97.4034034034	3.453198076069102e-07	1443.9845438121815
97.9029029029	3.4181964407942496e-07	1442.5167065698429
98.4024024024	3.3831948055193974e-07	1441.0488693275042
98.9019019019	3.348193170244545e-07	1439.5810320851656
99.4014014014	3.3131915349696924e-07	1438.113194842827
99.9009009009	3.278189899694841e-07	1436.6453576004883
100.4004004	3.2431882644199885e-07	1435.1775203581496
100.8998999	3.208186629145136e-07	1433.7096831158108
101.399399399	3.173184993870284e-07	1432.2418458734721
101.898898899	3.138183358595432e-07	1430.7740086311335
102.398398398	3.10318172332058e-07	1429.3061713887948
102.897897898	3.0681800880457274e-07	1427.838334146456
103.397397397	3.033178452770875e-07	1426.3704969041173
103.896896897	2.9981768174960235e-07	1424.9026596617787
104.396396396	2.963175182221171e-07	1423.43482241944
104.895895896	2.928173546946319e-07	1421.9669851771014
105.395395395	2.893171911671467e-07	1420.4991479347627
105.894894895	2.858170276396614e-07	1419.031310692424
106.394394394	2.8231686411217624e-07	1417.5634734500854
106.893893894	2.7881670058469107e-07	1416.0956362077466
107.393393393	2.753165370572058e-07	1414.627798965408
107.892892893	2.7181637352972057e-07	1413.1599617230693
108.392392392	2.6831621000223535e-07	1411.6921244807306
108.891891892	2.648160464747502e-07	1410.2242872383918
109.391391391	2.613158829472649e-07	1408.756449996053
109.890890891	2.578157194197797e-07	1407.2886127537145
110.39039039	2.5431555589229446e-07	1405.8207755113758
110.88988989	2.508153923648093e-07	1404.3529382690372
111.389389389	2.473152288373241e-07	1402.8851010266985
111.888888889	2.438150653098388e-07	1401.4172637843599
112.388388388	2.4031490178235357e-07	1399.949426542021
112.887887888	2.368147382548684e-07	1398.4815892996824
113.387387387	2.3331457472738323e-07	1397.0137520573437
113.886886887	2.2981441119989795e-07	1395.545914815005
114.386386386	2.2631424767241273e-07	1394.0780775726664
114.885885886	2.228140841449275e-07	1392.6102403303275
115.385385385	2.1931392061744234e-07	1391.142403087989
115.884884885	2.1581375708995706e-07	1389.6745658456502
116.384384384	2.123135935624719e-07	1388.2067286033116
116.883883884	2.0881343003498662e-07	1386.738891360973
117.383383383	2.053132665075014e-07	1385.2710541186343
117.882882883	2.0181310298001628e-07	1383.8032168762957
118.382382382	1.9831293945253095e-07	1382.3353796339568
118.881881882	1.9481277592504578e-07	1380.8675423916181
119.381381381	1.9131261239756056e-07	1379.3997051492795
119.880880881	1.878124488700754e-07	1377.9318679069409
120.38038038	1.8431228534259012e-07	1376.464030664602
120.87987988	1.808121218151049e-07	1374.9961934222633
121.379379379	1.7731195828761967e-07	1373.5283561799247
121.878878879	1.738117947601345e-07	1372.060518937586
122.378378378	1.7031163123264928e-07	1370.5926816952474
122.877877878	1.6681146770516406e-07	1369.1248444529087
123.377377377	1.6331130417767878e-07	1367.65700721057
123.876876877	1.5981114065019356e-07	1366.1891699682312
124.376376376	1.5631097712270844e-07	1364.7213327258926
124.875875876	1.5281081359522312e-07	1363.253495483554
125.375375375	1.4931065006773795e-07	1361.7856582412153
125.874874875	1.4581048654025272e-07	1360.3178209988766
126.374374374	1.423103230127675e-07	1358.8499837565378
126.873873874	1.3881015948528228e-07	1357.3821465141991
127.373373373	1.3530999595779706e-07	1355.9143092718605
127.872872873	1.3180983243031183e-07	1354.4464720295218
128.372372372	1.283096689028266e-07	1352.9786347871832
128.871871872	1.2480950537534144e-07	1351.5107975448445
129.371371371	1.2130934184785627e-07	1350.042960302506
129.870870871	1.17809178320371e-07	1348.575123060167
130.37037037	1.1430901479288572e-07	1347.1072858178284
130.86986987	1.1080885126540055e-07	1345.6394485754897
131.369369369	1.0730868773791528e-07	1344.171611333151
131.868868869	1.0380852421043011e-07	1342.7037740908122
132.368368368	1.0030836068294489e-07	1341.2359368484736
132.867867868	9.680819715545966e-08	1339.768099606135
133.367367367	9.330803362797455e-08	1338.3002623637963
133.866866867	8.980787010048922e-08	1336.8324251214576
134.366366366	8.630770657300405e-08	1335.364587879119
134.865865866	8.280754304551872e-08	1333.8967506367803
135.365365365	7.930737951803355e-08	1332.4289133944417
135.864864865	7.580721599054838e-08	1330.9610761521028
136.364364364	7.230705246306316e-08	1329.4932389097642
136.863863864	6.880688893557789e-08	1328.0254016674255
137.363363363	6.530672540809272e-08	1326.5575644250869
137.862862863	6.18065618806075e-08	1325.089727182748
138.362362362	5.830639835312227e-08	1323.6218899404093
138.861861862	5.48062348256371e-08	1322.1540526980707
139.361361361	5.130607129815183e-08	1320.686215455732
139.860860861	4.7805907770666606e-08	1319.2183782133934
140.36036036	4.430574424318133e-08	1317.7505409710548
140.85985986	4.080558071569616e-08	1316.2827037287161
141.359359359	3.730541718821099e-08	1314.8148664863775
141.858858859	3.380525366072577e-08	1313.3470292440386
142.358358358	3.03050901332406e-08	1311.8791920017
142.857857858	2.680492660575543e-08	1310.4113547593613
143.357357357	2.330476307827005e-08	1308.9435175170227
143.856856857	1.98045995507848e-08	1307.4756802746838
144.356356356	1.8006878836560713e-08	1306.0078430323451
144.855855856	1.798303178168685e-08	1304.5400057900065
145.355355355	1.7959184726812987e-08	1303.0721685476678
145.854854855	1.793533767193912e-08	1301.6043313053292
146.354354354	1.7911490617065254e-08	1300.1364940629906
146.853853854	1.788764356219139e-08	1298.668656820652
147.353353353	1.7863796507317528e-08	1297.2008195783133
147.852852853	1.783994945244366e-08	1295.7329823359744
148.352352352	1.7816102397569795e-08	1294.2651450936357
148.851851852	1.7792255342695928e-08	1292.797307851297
149.351351351	1.7768408287822065e-08	1291.3294706089584
149.850850851	1.7744561232948202e-08	1289.8616333666198
150.35035035	1.7720714178074336e-08	1288.393796124281
150.84984985	1.769686712320047e-08	1286.9259588819423
151.349349349	1.7673020068326606e-08	1285.4581216396036
151.848848849	1.7649173013452743e-08	1283.990284397265
152.348348348	1.7625325958578877e-08	1282.5224471549263
152.847847848	1.760147890370501e-08	1281.0546099125877
153.347347347	1.7577631848831147e-08	1279.5867726702488
153.846846847	1.7553784793957284e-08	1278.1189354279102
154.346346346	1.7529937739083418e-08	1276.6510981855715
154.845845846	1.750609068420955e-08	1275.1832609432329
155.345345345	1.7482243629335685e-08	1273.7154237008942
155.844844845	1.745839657446182e-08	1272.2475864585554
156.344344344	1.743454951958796e-08	1270.7797492162167
156.843843844	1.7410702464714092e-08	1269.311911973878
157.343343343	1.738596901896236e-08	1267.8440747315394
157.842842843	1.736034430070262e-08	1266.3762374892008
158.342342342	1.7334719582442886e-08	1264.9084002468621
158.841841842	1.7309094864183147e-08	1263.4405630045235
159.341341341	1.728347014592341e-08	1261.9727257621848
159.840840841	1.7257845427663674e-08	1260.504888519846
160.34034034	1.7232220709403936e-08	1259.0370512775073
160.83983984	1.7206595991144198e-08	1257.5692140351687
161.339339339	1.7180971272884463e-08	1256.10137679283
161.838838839	1.7155346554624728e-08	1254.6335395504912
162.338338338	1.7129721836364986e-08	1253.1657023081525
162.837837838	1.710409711810525e-08	1251.6978650658139
163.337337337	1.7078472399845517e-08	1250.2300278234752
163.836836837	1.7052847681585778e-08	1248.7621905811366
164.336336336	1.702722296332604e-08	1247.294353338798
164.835835836	1.7001598245066302e-08	1245.8265160964593
165.335335335	1.6975973526806564e-08	1244.3586788541204
165.834834835	1.695034880854683e-08	1242.8908416117818
166.334334334	1.692472409028709e-08	1241.423004369443
166.833833834	1.6899099372027352e-08	1239.9551671271045
167.333333333	1.6873474653767617e-08	1238.4873298847658
167.832832833	1.6847849935507882e-08	1237.019492642427
168.332332332	1.6822225217248144e-08	1235.5516554000883
168.831831832	1.6796600498988406e-08	1234.0838181577496
169.331331331	1.677097578072867e-08	1232.615980915411
169.830830831	1.6745351062468933e-08	1231.1481436730724
170.33033033	1.6719726344209195e-08	1229.6803064307337
170.82982983	1.669410162594946e-08	1228.212469188395
171.329329329	1.666847690768972e-08	1226.7446319460562
171.828828829	1.6642852189429983e-08	1225.2767947037175
172.328328328	1.6617227471170248e-08	1223.808957461379
172.827827828	1.659160275291051e-08	1222.3411202190402
173.327327327	1.6565978034650772e-08	1220.8732829767014
173.826826827	1.6540353316391037e-08	1219.4054457343627
174.326326326	1.6514728598131302e-08	1217.937608492024
174.825825826	1.648910387987156e-08	1216.4697712496854
175.325325325	1.6463479161611825e-08	1215.0019340073468
175.824824825	1.643785444335209e-08	1213.5340967650081
176.324324324	1.6412229725092352e-08	1212.0662595226695
176.823823824	1.6386605006832614e-08	1210.5984222803309
177.323323323	1.636098028857288e-08	1209.130585037992
177.822822823	1.633535557031314e-08	1207.6627477956533
178.322322322	1.6309730852053403e-08	1206.1949105533147
178.821821822	1.6284106133793668e-08	1204.727073310976
179.321321321	1.6258481415533926e-08	1203.2592360686374
179.820820821	1.623285669727419e-08	1201.7913988262985
180.32032032	1.6207231979014456e-08	1200.3235615839599
180.81981982	1.6181607260754718e-08	1198.8557243416212
181.319319319	1.615598254249498e-08	1197.3878870992826
181.818818819	1.6130357824235245e-08	1195.920049856944
182.318318318	1.6104733105975507e-08	1194.4522126146053
182.817817818	1.607910838771577e-08	1192.9843753722664
183.317317317	1.6053483669456033e-08	1191.516538129928
183.816816817	1.6027858951196295e-08	1190.0487008875891
184.316316316	1.6002234232936557e-08	1188.5808636452505
184.815815816	1.5976609514676822e-08	1187.1130264029116
185.315315315	1.5950984796417084e-08	1185.645189160573
185.814814815	1.5925360078157346e-08	1184.1773519182343
186.314314314	1.589973535989761e-08	1182.7095146758957
186.813813814	1.5874110641637876e-08	1181.241677433557
187.313313313	1.5848485923378138e-08	1179.7738401912184
187.812812813	1.58228612051184e-08	1178.3060029488797
188.312312312	1.5797236486858664e-08	1176.838165706541
188.811811812	1.5771611768598926e-08	1175.3703284642022
189.311311311	1.5745987050339188e-08	1173.9024912218636
189.810810811	1.5720362332079453e-08	1172.434653979525
190.31031031	1.5694737613819715e-08	1170.9668167371863
190.80980981	1.5669112895559977e-08	1169.4989794948476
191.309309309	1.564348817730024e-08	1168.0311422525087
191.808808809	1.5617863459040503e-08	1166.56330501017
192.308308308	1.5592238740780765e-08	1165.0954677678315
192.807807808	1.556661402252103e-08	1163.6276305254928
193.307307307	1.5540989304261292e-08	1162.1597932831542
193.806806807	1.5515364586001554e-08	1160.6919560408155
194.306306306	1.548973986774182e-08	1159.2241187984769
194.805805806	1.546411514948208e-08	1157.756281556138
195.305305305	1.5438490431222342e-08	1156.2884443137996
195.804804805	1.5412865712962607e-08	1154.8206070714607
196.304304304	1.538724099470287e-08	1153.3527698291218
196.803803804	1.536161627644313e-08	1151.8849325867832
197.303303303	1.5335991558183396e-08	1150.4170953444445
197.802802803	1.5310366839923658e-08	1148.949258102106
198.302302302	1.528474212166392e-08	1147.4814208597672
198.801801802	1.5259117403404185e-08	1146.0135836174286
199.301301301	1.5233015064598455e-08	1144.54574637509
199.800800801	1.5206440297887543e-08	1143.0779091327513
200.3003003	1.517986553117664e-08	1141.6100718904124
200.7997998	1.5153290764465727e-08	1140.1422346480738
201.299299299	1.5126715997754823e-08	1138.6743974057351
201.798798799	1.510014123104391e-08	1137.2065601633965
202.298298298	1.5073566464333007e-08	1135.7387229210578
202.797797798	1.50469916976221e-08	1134.270885678719
203.297297297	1.502041693091119e-08	1132.8030484363803
203.796796797	1.4993842164200283e-08	1131.3352111940417
204.296296296	1.4967267397489375e-08	1129.867373951703
204.795795796	1.4940692630778467e-08	1128.3995367093644
205.295295295	1.491411786406756e-08	1126.9316994670257
205.794794795	1.488754309735665e-08	1125.463862224687
206.294294294	1.4860968330645744e-08	1123.9960249823484
206.793793794	1.4834393563934836e-08	1122.5281877400098
207.293293293	1.480781879722393e-08	1121.060350497671
207.792792793	1.4781244030513022e-08	1119.5925132553323
208.292292292	1.4754669263802114e-08	1118.1246760129936
208.791791792	1.4728094497091206e-08	1116.6568387706548
209.291291291	1.4701519730380298e-08	1115.189001528316
209.790790791	1.467494496366939e-08	1113.7211642859775
210.29029029	1.4648370196958482e-08	1112.2533270436388
210.78978979	1.4621795430247574e-08	1110.7854898013002
211.289289289	1.4595220663536666e-08	1109.3176525589615
211.788788789	1.4568645896825758e-08	1107.8498153166229
212.288288288	1.454207113011485e-08	1106.381978074284
212.787787788	1.4515496363403944e-08	1104.9141408319454
213.287287287	1.4488921596693036e-08	1103.4463035896067
213.786786787	1.446234682998213e-08	1101.978466347268
214.286286286	1.4435772063271222e-08	1100.5106291049292
214.785785786	1.4409197296560314e-08	1099.0427918625905
215.285285285	1.4382622529849406e-08	1097.574954620252
215.784784785	1.4356047763138498e-08	1096.1071173779133
216.284284284	1.432947299642759e-08	1094.6392801355746
216.783783784	1.4302898229716682e-08	1093.171442893236
217.283283283	1.4276323463005774e-08	1091.7036056508973
217.782782783	1.4249748696294866e-08	1090.2357684085587
218.282282282	1.4223173929583958e-08	1088.76793116622
218.781781782	1.419741025222019e-08	1087.3000939238811
219.281281281	1.4172488184312041e-08	1085.8322566815425
219.780780781	1.4147566116403893e-08	1084.3644194392039
220.28028028	1.4122644048495746e-08	1082.8965821968652
220.77977978	1.4097721980587595e-08	1081.4287449545266
221.279279279	1.4072799912679448e-08	1079.9609077121877
221.778778779	1.40478778447713e-08	1078.493070469849
222.278278278	1.4022955776863151e-08	1077.0252332275104
222.777777778	1.3998033708955003e-08	1075.5573959851718
223.277277277	1.3973111641046854e-08	1074.089558742833
223.776776777	1.3948189573138705e-08	1072.6217215004945
224.276276276	1.3923267505230557e-08	1071.1538842581558
224.775775776	1.3898345437322408e-08	1069.6860470158172
225.275275275	1.387342336941426e-08	1068.2182097734783
225.774774775	1.3848501301506113e-08	1066.7503725311394
226.274274274	1.3823579233597962e-08	1065.2825352888008
226.773773774	1.3798657165689815e-08	1063.8146980464621
227.273273273	1.3773735097781665e-08	1062.3468608041235
227.772772773	1.3748813029873518e-08	1060.8790235617848
228.272272272	1.372389096196537e-08	1059.4111863194462
228.771771772	1.3698968894057221e-08	1057.9433490771075
229.271271271	1.3674046826149074e-08	1056.475511834769
229.770770771	1.3649124758240924e-08	1055.00767459243
230.27027027	1.3624202690332777e-08	1053.5398373500914
230.76976977	1.3599280622424627e-08	1052.0720001077527
231.269269269	1.357435855451648e-08	1050.604162865414
231.768768769	1.3549436486608331e-08	1049.1363256230754
232.268268268	1.3524514418700182e-08	1047.6684883807366
232.767767768	1.3499592350792032e-08	1046.200651138398
233.267267267	1.3474670282883885e-08	1044.7328138960593
233.766766767	1.3449748214975737e-08	1043.2649766537206
234.266266266	1.3424826147067588e-08	1041.797139411382
234.765765766	1.339990407915944e-08	1040.3293021690433
235.265265265	1.337498201125129e-08	1038.8614649267047
235.764764765	1.3350059943343144e-08	1037.393627684366
236.264264264	1.3325137875434994e-08	1035.9257904420274
236.763763764	1.3300215807526847e-08	1034.4579531996887
237.263263263	1.3275293739618698e-08	1032.9901159573496
237.762762763	1.3254799027977166e-08	1031.522278715011
238.262262262	1.3238701511395336e-08	1030.0544414726724
238.761761762	1.3222603994813503e-08	1028.5866042303337
239.261261261	1.320650647823167e-08	1027.118766987995
239.760760761	1.319040896164984e-08	1025.6509297456564
240.26026026	1.3174311445068009e-08	1024.1830925033178
240.75975976	1.3158213928486176e-08	1022.715255260979
241.259259259	1.3142116411904344e-08	1021.2474180186404
241.758758759	1.3126018895322513e-08	1019.7795807763017
242.258258258	1.3109921378740682e-08	1018.311743533963
242.757757758	1.309382386215885e-08	1016.8439062916243
243.257257257	1.3077726345577018e-08	1015.3760690492857
243.756756757	1.3061628828995186e-08	1013.908231806947
244.256256256	1.3045531312413355e-08	1012.4403945646081
244.755755756	1.3029433795831522e-08	1010.9725573222695
245.255255255	1.3013336279249691e-08	1009.5047200799308
245.754754755	1.299723876266786e-08	1008.0368828375922
246.254254254	1.2981141246086028e-08	1006.5690455952534
246.753753754	1.2965043729504195e-08	1005.1012083529148
247.253253253	1.2948946212922364e-08	1003.6333711105761
247.752752753	1.2932848696340534e-08	1002.1655338682375
248.252252252	1.2916751179758701e-08	1000.6976966258989
248.751751752	1.2900653663176868e-08	999.2298593835601
249.251251251	1.2884556146595038e-08	997.7620221412215
249.750750751	1.2868458630013207e-08	996.2941848988827
250.25025025	1.2852361113431374e-08	994.8263476565439
250.74974975	1.2836263596849542e-08	993.3585104142053
251.249249249	1.2820166080267709e-08	991.8906731718666
251.748748749	1.280406856368588e-08	990.422835929528
252.248248248	1.2787971047104047e-08	988.9549986871892
252.747747748	1.2771873530522215e-08	987.4871614448506
253.247247247	1.2755776013940382e-08	986.0193242025119
253.746746747	1.2739678497358553e-08	984.5514869601732
254.246246246	1.272358098077672e-08	983.0836497178345
254.745745746	1.2707483464194888e-08	981.6158124754959
255.245245245	1.2691385947613057e-08	980.1479752331572
255.744744745	1.2675288431031224e-08	978.6801379908185
256.244244244	1.2659190914449393e-08	977.2123007484798
256.743743744	1.2643093397867561e-08	975.7444635061411
257.243243243	1.262699588128573e-08	974.2766262638024
257.742742743	1.2610898364703897e-08	972.8087890214637
258.242242242	1.2594800848122067e-08	971.3409517791251
258.741741742	1.2578703331540234e-08	969.8731145367864
259.241241241	1.2562605814958403e-08	968.4052772944477
259.740740741	1.2546508298376572e-08	966.937440052109
260.24024024	1.253041078179474e-08	965.4696028097703
260.73973974	1.2514313265212907e-08	964.0017655674317
261.239239239	1.2498215748631076e-08	962.533928325093
261.738738739	1.2482118232049245e-08	961.0660910827542
262.238238238	1.2466020715467413e-08	959.5982538404155
262.737737738	1.244992319888558e-08	958.130416598077
263.237237237	1.243382568230375e-08	956.6625793557382
263.736736737	1.2417728165721918e-08	955.1947421133996
