#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	7.15458e-08	0	0	-54.5852	-46.2994	-0.196724	49164.4	-57433.1	-448.78	71.2766	0.00617336	0.00655273	2	0.00154109	0	0	17903.7
2	1	8.31216e-08	0	0	-28.9232	94.0454	0.520006	-61951.1	-19645.7	-104.572	99.5454	0.0144909	0.00551123	2	0.00154109	0	0	18324.7
34	0	1.74715e-08	0	0	49.0814	-83.4109	-0.389876	56263.9	33095.9	40.2473	97.1415	0.00371668	0.00407546	2	0.00154109	0	0	85367.5
40	0	1.48477e-08	0	0	0.681537	-77.6925	0.0309604	72726.9	654.159	-296.494	77.7207	0.00039425	0.00409596	2	0.00154109	0	0	90250.7
77	0	1.52032e-08	0	0	80.0799	-8.27237	-0.241138	7350.67	71064.5	-241.946	80.5204	0.000225473	0.00452076	2	0.00154109	0	0	90048.7
81	0	7.50182e-09	0	0	69.9301	-56.1814	-0.789552	42607.7	52725.3	-785.069	90.0204	0.00457681	0.0145252	2	0.00154109	0	0	192499
94	0	1.68717e-08	0	0	-38.6031	-84.1344	-0.0174357	60555	-27767.3	-84.8456	92.5579	0.000254771	0.00128751	2	0.00154109	0	0	86774.8
120	0	1.78969e-08	0	0	-69.6734	-68.4156	-0.403351	45136.7	-46972.4	-10.8288	98.4971	0.0138303	0.00413244	2	0.00154109	0	0	83912.5
122	0	1.69289e-08	0	0	-49.9921	-80.7079	0.170999	55774.6	-34812.9	-44.8581	94.8292	0.00360701	0.00192827	2	0.00154109	0	0	87275.7
130	0	4.56726e-08	0	0	78.3124	44.4252	-0.34881	-33048.2	59075	86.7234	90.4097	0.00724798	0.00408777	2	0.00154109	0	0	31728
147	0	8.74209e-09	0	0	88.9505	-1.65472	-0.27993	1515.25	68196.4	142.651	89.6453	0.00838914	0.00378435	2	0.00154109	0	0	164669
151	0	1.56396e-08	0	0	-57.568	63.587	0.421716	-51297.3	-46450.3	545.197	85.7674	0.000116949	0.00928661	2	0.00154109	0	0	89623.5
156	0	3.5864e-08	0	0	-34.5041	59.9665	0.675033	-67613.7	-37464.9	750.939	69.6283	0.0174211	0.0136579	2	0.00154109	0	0	35316.8
162	0	1.43112e-08	0	0	-51.1157	55.2323	0.0843354	-54195.2	-50171.6	751.669	75.1928	0.000849579	0.0102392	2	0.00154109	0	0	92282
172	0	1.4512e-08	0	0	59.2023	47.3761	0.0875434	-45955	57504.8	-146.256	75.8281	0.000662594	0.00229861	2	0.00154109	0	0	91573.6
189	0	1.53626e-08	0	0	-66.8964	-47.7003	-0.0660328	41064.9	-57569.7	-174.593	82.1617	0.000170982	0.00259661	2	0.00154109	0	0	89627.6
