#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	7.15365e-08	0	0	-71.2588	5.18435	0.421705	-5457	-75630.2	-539.492	71.4438	0.000642166	0.00924137	2	0.00154109	0	0	18028.8
2	1	8.28936e-08	0	0	69.6158	71.2748	0.300731	-45952.8	44873.7	249.438	99.6722	0.000413437	0.00491888	2	0.00154109	0	0	18328.3
8	1	7.04006e-08	0	0	-63.2731	-29.2201	0.00229642	31946.8	-69164	-184.955	68.6371	0.0154026	0.0024279	2	0.00154109	0	0	17893.1
34	0	1.74715e-08	0	0	-56.3751	79.1177	0.191257	-52960.5	-37738.5	20.7644	97.1453	3.77582e-05	0.00199445	2	0.00154109	0	0	85360.8
40	0	1.48477e-08	0	0	-74.4865	-22.2739	0.177645	20830.6	-69647.3	30.2997	77.7469	5.08871e-05	0.00232267	2	0.00154109	0	0	90189.8
77	0	1.52032e-08	0	0	80.1695	7.77248	0.0579199	-6890.03	71087.3	-108.342	80.5451	2.61173e-05	0.00167879	2	0.00154109	0	0	89993.6
81	0	7.33642e-09	0	0	87.3679	21.2199	-0.760021	-16005.8	65653.3	-597.045	89.8586	0.000980244	0.0122324	2	0.00154109	0	0	195284
94	0	1.68717e-08	0	0	86.0462	34.1757	-0.069059	-24590.3	61911.5	68.1006	92.5872	2.68144e-05	0.00126547	2	0.00154109	0	0	86720
95	0	1.34107e-08	0	0	-64.3067	-25.099	0.23155	27437.5	-71516	-589.591	68.0713	0.0152368	0.00841396	2	0.00154109	0	0	93250.8
120	0	1.59292e-08	0	0	-10.7158	97.8721	0.828359	-64228.5	-7162.12	-28.4791	98.5506	0.00220055	0.00842388	2	0.00154109	0	0	94172.8
122	0	1.68056e-08	0	0	-26.6639	90.9312	-0.286223	-63195.6	-18510.9	-161.884	94.7746	0.000335541	0.00389389	2	0.00154109	0	0	88017
130	0	1.63045e-08	0	0	75.784	49.1151	-0.356265	-36743.1	56558.9	198.125	90.2996	0.00110732	0.00491595	2	0.00154109	0	0	88037.7
147	0	8.39735e-09	0	0	-86.9146	21.7116	0.74567	-16385.7	-65706.5	66.878	89.5849	0.000394683	0.00838215	2	0.00154109	0	0	171659
151	0	1.4986e-08	0	0	-84.7459	-13.3496	0.794235	10770	-68357.7	90.7733	85.7939	1.73821e-05	0.00935003	2	0.00154109	0	0	93473.1
156	0	1.36413e-08	0	0	-58.0459	39.3934	0.0225913	-42724.8	-63251.9	610.947	69.792	0.00558893	0.00801109	2	0.00154109	0	0	93454
