#ID	Type	M	WM	SWM	x	y	z	xv	vy	vz	a	e	i	N	dt	init_time	formation_time	P
1	1	3.54255e-08	0	0	-48.9708	-50.828	0.130987	54943.7	-52936.2	-29.9339	70.5808	1.17191e-07	0.00189686	2	0.00154109	0	0	103736
3	1	3.16884e-08	0	0	-20.6161	-82.9847	-0.527533	67272	-16712.3	-50.598	85.5088	2.66775e-07	0.00621241	2	0.00154109	0	0	79017
8	1	6.06248e-08	0	0	-48.0601	103.981	0.21554	-54362.7	-25126.1	-187.793	114.551	6.83316e-08	0.00365692	4	0.00308217	0	0	26849.4
6	1	7.85006e-08	0	0	235.316	99.588	0.446047	-15628.2	36927.4	6.17694	255.517	1.88471e-05	0.00175241	8	0.00616435	0	0	31047.2
9	1	7.68031e-08	0	0	63.1142	178.356	0.496579	-43931	15545.5	46.8725	189.195	1.52526e-07	0.00281083	8	0.00616435	0	0	27119.2
5	1	7.90284e-08	0	0	208.244	167.34	-0.552405	-24564.8	30569.8	-86.1629	267.154	2.01237e-05	0.0030171	16	0.0123287	0	0	31577.4
2	1	5.87491e-08	0	3.0035e-09	434.462	-207.662	0.00143344	12596.5	26353.9	96.5864	481.54	1.06094e-08	0.00330666	32	0.0246574	0	0	56575.5
10	1	5.31986e-08	0	3.0035e-09	388.355	204.515	-0.505932	-14255.7	27070.6	156.475	438.915	1.08651e-08	0.00524269	32	0.0246574	0	0	60024
4	1	3.8137e-08	1.2014e-08	6.007e-09	-370.781	944.234	-0.888183	-18732.4	-7355.8	34.9252	1014.42	5.35024e-10	0.00194378	64	0.0493148	0	0	126728
7	1	3.07004e-08	1.2014e-08	6.007e-09	-1721.32	14.2348	-10.4125	-127.796	-15448.5	6.85642	1721.41	3.25825e-09	0.00606513	256	0.197259	0	0	204989
